sample_id,timestep,time,object_name,object_id,gIA,gGA,gDA,label
162,1,1.378,Kettle,1,0.7224634263024349,0.162504398186899,0.4498708932604,2
162,2,2.308,cup,2,0.3638803910386779,0.162504398186899,0.1994931549378546,2
162,3,2.359,medicine,3,0.2172538711753208,0.162504398186899,0.1942802685764803,2
164,1,1.744,coffee,5,0.7289318410192337,0.5736686686251598,0.7392690185345653,4
164,2,1.441,cup,2,0.1772137346444492,0.162504398186899,0.1942802685764803,4
164,3,2.979,Kettle,1,0.1772137346444492,0.162504398186899,0.1942802685764803,4
165,1,1.274,milk,4,0.4059430195005603,0.2455343098983219,0.2426415192574815,5
165,2,1.171,coffee,5,0.4059430489566665,0.3453693992502905,0.3617764567838513,5
165,3,2.179,cup,2,0.7289318410192337,0.2924241380454007,0.4498709412161247,5
165,4,0.1,medicine,3,0.7239543157887958,0.162504398186899,0.4498708932604,5
165,5,2.348,Kettle,1,0.7289318410192337,0.3211564796674739,0.4498708610996869,5
166,1,2.848,yoghurt,6,0.4059430718183441,0.162504398186899,0.1942802959168154,6
167,1,1.476,apple,7,0.4059430718183441,0.162504398186899,0.1942802959168154,7
168,1,2.952,banana,8,0.4059430718183441,0.162504398186899,0.1942802959168154,8
169,1,1.912,banana,8,0.4059430698454822,0.162504398186899,0.1942802961567361,9
169,2,1.912,yoghurt,6,0.7289318410192337,0.2737755805393326,0.4498708932604,9
169,3,1.912,apple,7,0.7289318410192337,0.7214130280129138,0.7557459441136821,9
169,4,2.076,bowl,9,0.7289318410192337,0.6346980293275254,0.7557459441136821,9
171,1,4.66,cup,2,0.7289318410192337,0.6417189290893053,0.7557459441136821,1
172,1,4.292,medicine,3,0.7224810709967882,0.3894701036312088,0.4498708932604,2
173,1,4.392,milk,4,0.3270612806916809,0.162504398186899,0.1967514342627789,3
174,1,2.716,coffee,5,0.4059430957817427,0.1667415143529878,0.1942802930026164,4
175,1,1.444,milk,4,0.7231346258931569,0.5417715421170811,0.7132684511594037,5
175,2,2.008,coffee,5,0.7284997775173518,0.3894700592380119,0.4498708932604,5
176,1,3.952,yoghurt,6,0.7243222753646854,0.2794375330606043,0.4498708901452144,6
177,1,3.352,apple,7,0.3233239331185718,0.2706904026353458,0.2597160487822493,7
179,1,2.784,yoghurt,6,0.3097545696668278,0.272272098956562,0.2542471618087124,9
179,2,2.748,banana,8,0.4059430718183441,0.3894700534971055,0.4498708932604,9
179,3,3.148,apple,7,0.4250769525354883,0.6242959728789309,0.4670062744267464,9
179,4,4.012,bowl,9,0.7260451477271783,0.162504398186899,0.4498708932604,9
180,1,2.848,Alarm,10,0.6097681818888191,0.7045560243641752,0.7557459441136821,10
181,1,0.1,yoghurt,6,0.4059430601234782,0.7227150869951707,0.4498708932604,1
181,2,4.391,cup,2,0.438340854772393,0.6649022990035791,0.5595900092919445,1
181,3,4.089,Kettle,1,0.2797322560441594,0.3915260800059083,0.2330732943105798,1
182,1,4.126,cup,2,0.293731114762962,0.6662654031295927,0.4498708932604,2
182,2,0.1,apple,7,0.7289318410192337,0.7212253288290994,0.7557459441136821,2
182,3,3.482,medicine,3,0.2208950025542903,0.4259560317612482,0.2351239526792038,2
182,4,3.519,Kettle,1,0.4059429575847986,0.6210884117331574,0.4498708932604,2
183,1,5.029,milk,4,0.1772137346444492,0.3894700592380119,0.1942802820673289,3
184,1,3.288,coffee,5,0.1772137346444492,0.3894700592380119,0.1942802820673289,4
184,2,3.856,cup,2,0.4059429857617564,0.7188256581586191,0.4498708932604,4
184,3,0.1,yoghurt,6,0.4059430999761577,0.6366989990262545,0.4498708932604,4
184,4,2.68,Kettle,1,0.3394197475903985,0.6678796963152048,0.449871001228504,4
185,1,3.148,coffee,5,0.7270927768589824,0.5948180378588299,0.7557459441136821,5
185,2,4.492,cup,2,0.7289318410192337,0.7240387283478025,0.7557459441136821,5
185,3,4.356,milk,4,0.7279355048425933,0.7192408749368591,0.7557459441136821,5
185,4,3.62,Kettle,1,0.4059430718183441,0.5494012585930054,0.4498708932604,5
186,1,4.124,yoghurt,6,0.1865060419362064,0.3894700586267934,0.1942802820084355,6
187,1,0.1,coffee,5,0.2460067703407734,0.3894700592380119,0.1942802820673289,7
187,2,4.86,apple,7,0.1772137346444492,0.3894700574064671,0.1942802818908521,7
188,1,4.76,banana,8,0.7289318410192337,0.727377296857638,0.7557459441136821,8
189,1,3.928,banana,8,0.1811913718923239,0.162504398186899,0.1942802685764803,9
189,2,3.227,yoghurt,6,0.7009389816239132,0.6480466775554791,0.7557459441136821,9
189,3,3.387,apple,7,0.5391660004891777,0.3894700592380119,0.4498708932604,9
189,4,2.915,bowl,9,0.1772137346444492,0.162504398186899,0.1942802685764803,9
190,1,5.8,Alarm,10,0.5597698609367975,0.5785583786034169,0.74421008503717,10
191,1,0.1,coffee,5,0.3394590218064298,0.162504398186899,0.2002339797591761,1
191,2,1.708,cup,2,0.4059430193871117,0.162504398186899,0.1942803022930027,1
191,3,3.348,Kettle,1,0.4059430718183441,0.3571442317533437,0.400062342251337,1
192,1,2.948,cup,2,0.5277768763037811,0.3894700654755885,0.4498708932604,2
192,2,1.776,medicine,3,0.5520277967867547,0.568668490363781,0.7345127078156723,2
192,3,2.98,Kettle,1,0.2985073091253986,0.2695665946655454,0.2473261908732373,2
193,1,1.64,cup,2,0.4059430215482115,0.3894700631510904,0.4498708932604,3
193,2,2.08,milk,4,0.4059430762597973,0.3894700583696545,0.4498708932604,3
194,1,2.597,cup,2,0.5764767325025195,0.7271448163572235,0.7557459441136821,4
194,2,2.938,coffee,5,0.7201251384919609,0.3805440526602112,0.4498708959251536,4
194,3,2.973,Kettle,1,0.7284760312996523,0.2249321250799983,0.4498708932604,4
195,1,2.312,cup,2,0.7289318410192337,0.2518925562830034,0.4498708932604,5
195,2,2.952,coffee,5,0.1772137346444492,0.162504398186899,0.1942802685764803,5
195,3,3.324,milk,4,0.5103284306858749,0.3894700592380119,0.4498708932604,5
195,4,4.324,Kettle,1,0.4059430718183441,0.2560197408069963,0.2484544547185758,5
196,1,3.116,yoghurt,6,0.2326098990324174,0.1767420084338828,0.1942802685764803,6
197,1,2.48,apple,7,0.7289318410192337,0.3522354317833133,0.4498709754389229,7
198,1,2.58,banana,8,0.1772137346444492,0.2346256132330719,0.1942802685764803,8
199,1,1.572,yoghurt,6,0.7223755526026996,0.727377296857638,0.7557459441136821,9
199,2,3.252,apple,7,0.2098383846723233,0.3795677685438947,0.1952428237620812,9
199,3,2.68,banana,8,0.5654802807957753,0.5857069819065487,0.7519945120964215,9
199,4,2.148,bowl,9,0.6816483697408718,0.727377296857638,0.7557459441136821,9
200,1,3.556,Alarm,10,0.7289318410192337,0.162504398186899,0.4498708932604,10
201,1,2.112,cup,2,0.4059430899900181,0.5325682864023819,0.4498708932604,1
201,2,5.296,Kettle,1,0.4059431150184304,0.5202816885024095,0.4498708932604,1
202,1,2.68,cup,2,0.4059431304144701,0.678510789085912,0.4498708932604,2
202,2,4.056,medicine,3,0.1812070551945899,0.3252162010959187,0.2006057011919695,2
202,3,4.66,Kettle,1,0.227844717857116,0.3894700722116601,0.1942802833173933,2
203,1,2.244,milk,4,0.4059430718183441,0.3894700592380119,0.4498708932604,3
204,1,3.62,coffee,5,0.4059430682305919,0.6315913259212816,0.4498708932604,4
204,2,0.1,yoghurt,6,0.7246119533241366,0.5661672761360221,0.7322386613067091,4
204,3,3.52,cup,2,0.7289318410192337,0.726955824601539,0.7557459441136821,4
204,4,3.756,Kettle,1,0.7289318410192337,0.727377296857638,0.7557459441136821,4
205,1,0.1,Alarm,10,0.2098383846723233,0.246473556604219,0.1942802685764803,5
205,2,2.58,coffee,5,0.3419414911538919,0.3894700534971055,0.2936900059896351,5
205,3,2.748,cup,2,0.318697450328629,0.3878543385663324,0.2593892035254281,5
205,4,3.384,milk,4,0.2370896791626412,0.3351801693125611,0.1996133185131811,5
205,5,3.284,Kettle,1,0.7289318410192337,0.727377296857638,0.7557459441136821,5
206,1,0.1,cup,2,0.4059430718183441,0.4816766259474271,0.449870872395311,6
206,2,3.988,yoghurt,6,0.6666052122703456,0.7239836048522724,0.7557459441136821,6
207,1,5.028,apple,7,0.4059430479513794,0.4642074007366779,0.4498708150685576,7
208,1,5.359,banana,8,0.2006208967962303,0.2987422913293699,0.1987105036387156,8
209,1,2.68,yoghurt,6,0.4059429916110041,0.6232337493462531,0.4498708932604,9
209,2,3.148,apple,7,0.7289318410192337,0.7222338903439655,0.7557459441136821,9
209,3,3.084,banana,8,0.5505217583218434,0.5857069819065487,0.7375969869696266,9
209,4,2.784,bowl,9,0.1772137346444492,0.162504398186899,0.1942802685764803,9
210,1,5.732,Alarm,10,0.1772137346444492,0.2737755805393326,0.1942802685764803,10
211,1,4.156,Kettle,1,0.3108263682384863,0.3160855243974104,0.2812085595235665,1
212,1,3.388,cup,2,0.2176972316952399,0.3389012620332833,0.1992429444405083,2
212,2,2.547,medicine,3,0.1772137346444492,0.2808668432320561,0.1947632527884611,2
212,3,3.249,Kettle,1,0.1772137346444492,0.3278865149377467,0.2003396064965401,2
213,1,5.092,milk,4,0.7289318410192337,0.727377296857638,0.7557459441136821,3
214,1,3.784,coffee,5,0.726959368604678,0.4969012930677353,0.6874115659196008,4
214,2,1.829,cup,2,0.7289318410192337,0.6950704700596204,0.7557459441136821,4
214,3,2.218,Kettle,1,0.4059430718183441,0.3894700592380119,0.4498708932604,4
215,1,2.916,milk,4,0.4059430681117016,0.3894700668749351,0.4498708932604,5
215,2,2.603,coffee,5,0.3517798110462508,0.3651182989652439,0.3119083551351529,5
215,3,2.339,cup,2,0.4059429990328004,0.7015465170908048,0.4498708932604,5
216,1,5.264,yoghurt,6,0.7258158354348222,0.5736686686251598,0.7392690185345653,6
217,1,3.62,apple,7,0.2567932250586156,0.162504398186899,0.1942802685764803,7
218,1,4.692,banana,8,0.4059430453704344,0.3328107702405269,0.3327735993764636,8
219,1,3.419,yoghurt,6,0.1772137346444492,0.2145027655885738,0.1942802685764803,9
219,2,3.12,apple,7,0.2505744593715632,0.3894700582244415,0.1983850278780252,9
219,3,3.016,banana,8,0.4059430626460302,0.3894700592380119,0.4498708932604,9
219,4,4.224,bowl,9,0.7289318410192337,0.3575339693142282,0.4498709646476885,9
220,1,0.1,bowl,9,0.5710316361777062,0.4541266073033475,0.6245721103216099,10
220,2,4.292,Alarm,10,0.3463450954826513,0.3894700598177497,0.3014545201047438,10
221,1,1.608,Kettle,1,0.5967222199103204,0.5326070606859654,0.7074316233835948,1
221,2,2.548,cup,2,0.4059430718183441,0.3894700598865336,0.4498708932604,1
222,1,2.117,medicine,3,0.4059430718183441,0.3894700581318956,0.4498708932604,2
222,2,2.536,Kettle,1,0.2078861833743978,0.3894700780823642,0.1942802838830597,2
222,3,2.989,cup,2,0.4059430883519282,0.3894700583659683,0.4498708932604,2
223,1,3.016,milk,4,0.720405655809603,0.3894700592380119,0.4498708932604,3
224,1,3.352,coffee,5,0.7289318410192337,0.5539436318233613,0.7220535425177259,4
224,2,2.716,Kettle,1,0.7267490702057999,0.3894700592380119,0.4498708932604,4
224,3,3.552,cup,2,0.4059430718183441,0.3150051409256843,0.3025544095824937,4
225,1,3.688,milk,4,0.4059430718183441,0.5607379699724383,0.4498708932604,5
225,2,2.917,coffee,5,0.405943055295431,0.389470053930559,0.4498708932604,5
225,3,2.444,Kettle,1,0.4059430718183441,0.3894700592380119,0.4498708932604,5
225,4,3.284,cup,2,0.7289318410192337,0.162504398186899,0.4498708932604,5
226,1,3.32,yoghurt,6,0.3426739342587525,0.162504398186899,0.2011457766957016,6
227,1,3.752,apple,7,0.541659432484826,0.2519134124764204,0.3924923106624967,7
228,1,3.552,banana,8,0.4155232031518597,0.2048689085719536,0.2129615576125869,8
229,1,2.916,yoghurt,6,0.4059430718855287,0.2076087261323524,0.2136840404787014,9
229,2,3.82,apple,7,0.6506868925048853,0.3894700602953926,0.4498708932604,9
229,3,3.184,banana,8,0.7202330901006141,0.162504398186899,0.4498708932604,9
229,4,2.984,bowl,9,0.1772137346444492,0.162504398186899,0.1942802685764803,9
230,1,2.008,Alarm,10,0.3108951747103209,0.162504398186899,0.1942802685764803,10
231,1,1.608,Kettle,1,0.5948104950728234,0.32417016668172,0.4498707867694394,1
231,2,2.213,cup,2,0.1772137346444492,0.162504398186899,0.1942802685764803,1
232,1,2.113,medicine,3,0.1772137346444492,0.162504398186899,0.1942802685764803,2
232,2,2.044,cup,2,0.3428684496855044,0.162504398186899,0.2012011301997573,2
232,3,2.717,Kettle,1,0.7289318410192337,0.3894700592380119,0.4498708932604,2
234,1,1.072,coffee,5,0.7220743488533694,0.2179874728633792,0.4498708932604,4
234,2,1.545,cup,2,0.7289318410192337,0.3894700660043424,0.4498708932604,4
234,3,2.316,Kettle,1,0.1772137346444492,0.162504398186899,0.1942802685764803,4
235,1,1.004,coffee,5,0.2928085015551558,0.162504398186899,0.1942802685764803,5
235,2,1.076,milk,4,0.1772137346444492,0.162504398186899,0.1942802685764803,5
235,3,1.608,cup,2,0.3891957088332671,0.162504398186899,0.1963410915389475,5
236,1,3.484,yoghurt,6,0.7288461518791063,0.162504398186899,0.4498708932604,6
237,1,2.479,apple,7,0.2297513270984002,0.162504398186899,0.1942802685764803,7
238,1,3.115,banana,8,0.6582938961977544,0.4944577907372128,0.6845981525053669,8
239,1,1.502,banana,8,0.2790985956351102,0.162504398186899,0.1942802685764803,9
239,2,0.964,apple,7,0.1772710030157413,0.162504398186899,0.1942802685764803,9
239,3,1.674,yoghurt,6,0.1772137346444492,0.162504398186899,0.1942802685764803,9
240,1,2.748,Alarm,10,0.7289318410192337,0.162504398186899,0.4498708932604,10
241,1,1.477,cup,2,0.4059428941794629,0.2237213477957101,0.2277531170274095,1
241,2,2.841,Kettle,1,0.2261558701846238,0.162504398186899,0.1942802685764803,1
242,1,1.76,medicine,3,0.3296906460132193,0.1645565505113371,0.1974858610366514,2
242,2,1.47,Kettle,1,0.6504575354326213,0.2754576044298889,0.4498708932604,2
242,3,1.343,cup,2,0.3880552477137066,0.162504398186899,0.196481658245851,2
243,1,0.865,milk,4,0.2282583254606076,0.162504398186899,0.1942802685764803,3
244,1,2.204,coffee,5,0.7204346302861443,0.2562838334825423,0.4498708932604,4
244,2,1.607,cup,2,0.7289318410192337,0.3894700698830399,0.4498708932604,4
244,3,1.884,Kettle,1,0.7289318410192337,0.6212093251327784,0.7557459441136821,4
245,1,1.977,coffee,5,0.405943095123481,0.2249321250799983,0.2286938053017819,5
245,2,1.613,cup,2,0.405943038089798,0.2071996034849452,0.2132857290334352,5
248,1,4.266,banana,8,0.4059430718183441,0.162504398186899,0.1942802959168154,8
249,1,2.48,apple,7,0.405943173244663,0.3770056488354869,0.4498708684939454,9
249,2,2.413,banana,8,0.7264158972430795,0.1840540560097863,0.4498708932604,9
249,3,2.248,yoghurt,6,0.2338695230877684,0.162504398186899,0.1942802685764803,9
249,4,2.848,bowl,9,0.5230385177301836,0.2012577849343875,0.3619906316699454,9
250,1,3.007,Alarm,10,0.2282673645073701,0.162504398186899,0.1942802685764803,10
251,1,1.04,Kettle,1,0.2937924040949294,0.162504398186899,0.1942802685764803,1
251,2,2.012,cup,2,0.2949626318167587,0.162504398186899,0.1942802685764803,1
252,1,1.477,medicine,3,0.7289318410192337,0.7031735592347215,0.7557459441136821,2
252,2,1.738,Kettle,1,0.2857571288170816,0.162504398186899,0.1942802685764803,2
252,3,1.744,cup,2,0.2836616732251843,0.162504398186899,0.1942802685764803,2
253,1,0.1,banana,8,0.4059429111570066,0.243382724961932,0.2413504854556136,3
253,2,4.776,milk,4,0.4059430779736877,0.162504398186899,0.1942802951682614,3
254,1,1.708,Kettle,1,0.2691532424870523,0.162504398186899,0.1942802685764803,4
254,2,1.7,coffee,5,0.2450635555422225,0.162504398186899,0.1942802685764803,4
254,3,2.158,cup,2,0.3044786345512275,0.162504398186899,0.1942802685764803,4
255,1,2.248,milk,4,0.7289318410192337,0.4911122700181791,0.6806502702485738,5
255,2,1.643,coffee,5,0.7289318410192337,0.6753401268278167,0.7557459441136821,5
255,3,0.1,Alarm,10,0.7285987130222877,0.3894700592380119,0.4498708932604,5
255,4,1.545,cup,2,0.2674096805995978,0.162504398186899,0.1942802685764803,5
255,5,1.776,Kettle,1,0.4059430718183441,0.162504398186899,0.1942802959168154,5
256,1,0.1,bowl,9,0.1922183705033457,0.162504398186899,0.1942802685764803,6
256,2,3.81,yoghurt,6,0.6358597330933006,0.3894700592380119,0.4498708932604,6
257,1,4.374,apple,7,0.7289318410192337,0.3915260800059083,0.449870890861008,7
258,1,3.553,banana,8,0.5268212646386297,0.6016693987787652,0.7134440228860203,8
259,1,1.636,yoghurt,6,0.7188072790992261,0.6183662840383827,0.7557459441136821,9
259,2,2.112,apple,7,0.4603920580743941,0.3894700626156479,0.4498707766508131,9
259,3,1.34,banana,8,0.4609774168576352,0.6060804842870261,0.6337814845960058,9
259,4,3.183,bowl,9,0.5401583142692252,0.4216913062841712,0.5203571933062408,9
260,1,4.056,Alarm,10,0.7289318410192337,0.727377296857638,0.7557459441136821,10
261,1,3.12,Kettle,1,0.4059431031963963,0.2857881814656565,0.2662065780817575,1
261,2,0.1,milk,4,0.355104474398062,0.2644177426834229,0.2744532736286123,1
261,3,3.855,cup,2,0.3321124459539567,0.2846797241848357,0.273946970531616,1
262,1,3.184,medicine,3,0.2719680788397218,0.1840540560097863,0.1942802685764803,2
262,2,3.185,Kettle,1,0.2502762098883485,0.162504398186899,0.1942802685764803,2
262,3,3.352,cup,2,0.2059857149561938,0.162504398186899,0.1942802685764803,2
263,1,6.549,milk,4,0.2019205897920565,0.162504398186899,0.1942802685764803,3
264,1,2.456,coffee,5,0.7263756964997996,0.1626126532729462,0.4498708932604,4
264,2,2.303,cup,2,0.7204748122745132,0.3894700609245949,0.4498708932604,4
264,3,2.244,Kettle,1,0.7286707432429983,0.3061602135259436,0.4498709000228154,4
265,1,2.038,coffee,5,0.182061635172068,0.162504398186899,0.1942802685764803,5
265,2,1.951,milk,4,0.2363919062548611,0.162504398186899,0.1942802685764803,5
265,3,1.777,cup,2,0.239629446492153,0.162504398186899,0.1942802685764803,5
265,4,1.762,Kettle,1,0.3547712192833606,0.2350133538184813,0.2549357547216663,5
266,1,2.309,yoghurt,6,0.7214780018726722,0.2898342009237632,0.4498708452902354,6
267,1,3.448,apple,7,0.405942949248084,0.3605091420089061,0.4142375674304202,7
269,1,1.692,apple,7,0.7247454944313892,0.727377296857638,0.7557459441136821,9
269,2,1.895,banana,8,0.4059431074774514,0.3146183951754593,0.3019896433346607,9
269,3,1.908,yoghurt,6,0.222407718363553,0.2033127604704402,0.1942802685764803,9
270,1,3.32,Alarm,10,0.4059431268696873,0.3280626420924423,0.3237588720068464,10
271,1,0.1,medicine,3,0.7289318410192337,0.725510983688731,0.7557459441136821,1
271,2,2.6,cup,2,0.2610015831339594,0.2048689085719536,0.2109712795839144,1
271,3,4.414,Kettle,1,0.1961780614649226,0.173495471327038,0.1942802685764803,1
272,1,2.606,medicine,3,0.3951902498556045,0.3894700787682102,0.4498708621969864,2
272,2,2.027,Kettle,1,0.4493832888262766,0.3894700494815726,0.4498707654068156,2
272,3,2.522,cup,2,0.4059430718183441,0.365550660547386,0.4395727924457867,2
273,1,5.298,milk,4,0.4059430709713928,0.322421523046324,0.3140381543677069,3
274,1,2.159,coffee,5,0.1772137346444492,0.162504398186899,0.1942802685764803,4
274,2,1.943,cup,2,0.7260317673241543,0.389470060122725,0.4498708932604,4
274,3,2.489,Kettle,1,0.7238804174600173,0.187633774176145,0.4498708932604,4
275,1,3.203,milk,4,0.7220841063312106,0.3894700592380119,0.4498708932604,5
275,2,2.676,coffee,5,0.3503523266037975,0.1848256469152959,0.2011959600837689,5
275,3,2.502,cup,2,0.3162443086119502,0.1763366075663868,0.1942802685764803,5
275,4,1.77,Kettle,1,0.2470764068438824,0.162504398186899,0.1942802685764803,5
276,1,3.672,yoghurt,6,0.1774306836272215,0.162504398186899,0.1942802685764803,6
277,1,2.334,apple,7,0.7289318410192337,0.5473142782883021,0.7171141039172143,7
278,1,0.1,Alarm,10,0.5723961518946576,0.4922845928301353,0.6820468712640259,8
278,2,3.478,banana,8,0.3123999332096256,0.3894700634707066,0.2557012906537932,8
279,1,2.412,yoghurt,6,0.6066902871348456,0.6346980293275254,0.7557459441136821,9
279,2,2.332,apple,7,0.5532148276355272,0.6529411371607038,0.7409288455963531,9
279,3,2.111,banana,8,0.4059431185752491,0.6602814872759014,0.4498708932604,9
279,4,1.884,bowl,9,0.7232293892156694,0.3894700592380119,0.4498708932604,9
280,1,4.261,Alarm,10,0.2296540663747359,0.2905653830769655,0.1968956479749567,10
281,1,3.451,cup,2,0.2012941490978405,0.290771612102697,0.196941250601745,1
281,2,2.431,Kettle,1,0.4059431476754727,0.5971981774979382,0.4498708932604,1
282,1,4.292,medicine,3,0.2965688054465692,0.2312113211690016,0.2333416552490559,2
282,2,3.988,cup,2,0.1772137346444492,0.257709298381945,0.1942802685764803,2
282,3,3.452,Kettle,1,0.1772137346444492,0.1629099402644341,0.1942802685764803,2
283,1,3.438,milk,4,0.405943073951881,0.5094159605074846,0.4498708932604,3
284,1,2.47,coffee,5,0.725415722530509,0.3894700592380119,0.4498708932604,4
284,2,2.392,cup,2,0.7289318410192337,0.3755055698432491,0.4498709218226198,4
284,3,3.098,Kettle,1,0.7214439500644061,0.3894700592380119,0.4498708932604,4
285,1,2.659,milk,4,0.303315248739692,0.2395043529682735,0.238931836139266,5
285,2,2.316,coffee,5,0.4059430775439538,0.3894700592380119,0.4498708932604,5
285,3,1.888,cup,2,0.2208049554903826,0.226035568212416,0.1942802685764803,5
285,4,2.861,Kettle,1,0.3359815019388213,0.3237459206401326,0.2905657860426167,5
286,1,3.342,yoghurt,6,0.7289318410192337,0.7213529892464468,0.7557459441136821,6
287,1,2.997,apple,7,0.639139309435787,0.3894700592380119,0.4498708932604,7
288,1,3.516,banana,8,0.5454279743051428,0.4688108670841946,0.6504339647810644,8
289,1,2.676,yoghurt,6,0.4059430456772557,0.257709298381945,0.2493207703226442,9
289,2,3.206,apple,7,0.1788271993987524,0.162504398186899,0.1942802685764803,9
289,3,2.445,banana,8,0.4059430169726192,0.3777125844530961,0.449870918114589,9
289,4,2.748,bowl,9,0.7289318410192337,0.3894700592380119,0.4498708932604,9
290,1,0.1,medicine,3,0.2215067954609501,0.162504398186899,0.1942802685764803,10
290,2,5.368,Alarm,10,0.4031408511990951,0.2602783929907901,0.2515751190143654,10
291,1,2.993,cup,2,0.4059429880888158,0.3608307427802547,0.4156946311142416,1
291,2,0.1,bowl,9,0.4059430718183441,0.1889394982454409,0.1942802959168154,1
291,3,2.787,Kettle,1,0.4059430718183441,0.2657732586636694,0.2532111706896525,1
292,1,2.37,medicine,3,0.253048688990071,0.1933539817098534,0.1983587492053319,2
292,2,1.813,cup,2,0.2207254530579624,0.1653004302812277,0.1942802685764803,2
292,3,2.395,Kettle,1,0.7226032789284138,0.3564583706644268,0.4498709632910562,2
293,1,0.1,banana,8,0.7251651365909735,0.162504398186899,0.4498708932604,3
293,2,3.489,milk,4,0.7289318410192337,0.7235951285944816,0.7557459441136821,3
294,1,1.915,coffee,5,0.4059430718183441,0.164064053302572,0.1942802959168154,4
294,2,2.279,cup,2,0.3912147232978411,0.162504398186899,0.1960916545649801,4
294,3,2.39,Kettle,1,0.2459123537167591,0.162504398186899,0.1942802685764803,4
295,1,2.471,milk,4,0.3527932848863691,0.2020965778190784,0.2200179340487291,5
295,2,2.349,coffee,5,0.7247667757891456,0.162504398186899,0.4498708932604,5
295,3,1.998,cup,2,0.2592870840248232,0.162504398186899,0.1942802685764803,5
295,4,1.913,Kettle,1,0.722413794330339,0.6562060508162502,0.7557459441136821,5
296,1,3.056,yoghurt,6,0.1772137346444492,0.162504398186899,0.1942802685764803,6
297,1,1.908,apple,7,0.5968123973016229,0.380267305236351,0.4498708797327288,7
298,1,5.025,banana,8,0.1772137346444492,0.162504398186899,0.1942802685764803,8
299,1,2.326,yoghurt,6,0.7219408015390015,0.3392278342287474,0.4498708992470048,9
299,2,2.267,apple,7,0.1772137346444492,0.162504398186899,0.1942802685764803,9
299,3,1.979,banana,8,0.2882044732011325,0.162504398186899,0.1942802685764803,9
299,4,2.218,bowl,9,0.2541707950586327,0.162504398186899,0.1942802685764803,9
300,1,2.76,Alarm,10,0.7289318410192337,0.6156281279766987,0.7557459441136821,10
301,1,1.573,cup,2,0.3002650122255822,0.162504398186899,0.1942802685764803,1
301,2,3.414,Kettle,1,0.5798636419117521,0.3214260766718198,0.4498709963086657,1
302,1,0.856,Kettle,1,0.7285703648019433,0.1781670298514661,0.4498708932604,2
302,2,2.789,medicine,3,0.7227365893292421,0.3894700679372382,0.4498708932604,2
302,3,1.202,cup,2,0.7209958021208208,0.2958722395521819,0.4498708623174457,2
304,1,1.118,cup,2,0.1772137346444492,0.162504398186899,0.1942802685764803,4
304,2,1.695,coffee,5,0.180710888783775,0.162504398186899,0.1942802685764803,4
304,3,1.554,Kettle,1,0.724703788494875,0.63949061380652,0.7557459441136821,4
305,1,3.847,cup,2,0.7264537404505135,0.162504398186899,0.4498708932604,5
305,2,1.717,coffee,5,0.4420165649699712,0.6147437826420951,0.5759570368035236,5
305,3,2.931,milk,4,0.5627446941306399,0.4296507115029842,0.5568516025696931,5
306,1,2.4,yoghurt,6,0.4059430736368367,0.3894700627478146,0.4498708932604,6
307,1,3.036,apple,7,0.3461157128095711,0.3894700592380119,0.3010354918423851,7
308,1,2.826,banana,8,0.6915013091145861,0.6503202998021056,0.7557459441136821,8
309,1,1.05,apple,7,0.7232097452523515,0.3894700624544971,0.4498708932604,9
309,2,1.297,banana,8,0.6166785752005696,0.5400996420531547,0.7121569287324773,9
309,3,4.216,yoghurt,6,0.1772137346444492,0.2703367661543903,0.1942802685764803,9
310,1,2.52,Alarm,10,0.4059430673318911,0.3894700592380119,0.4498708932604,10
311,1,3.205,Kettle,1,0.2544079313909613,0.2040177904776797,0.203934824592361,1
311,2,0.1,banana,8,0.1772137346444492,0.162504398186899,0.1942802685764803,1
311,3,3.353,cup,2,0.1772137346444492,0.165943699002195,0.1942802685764803,1
312,1,2.868,medicine,3,0.280208378437397,0.3470855089903041,0.2440840341695186,2
312,2,2.712,Kettle,1,0.7289318410192337,0.6080734917655156,0.7557459441136821,2
312,3,3.982,cup,2,0.7289318410192337,0.6482936176897226,0.7557459441136821,2
313,1,3.36,milk,4,0.7289318410192337,0.6475262594950204,0.7557459441136821,3
314,1,3.636,coffee,5,0.4059430702194953,0.3894700705162711,0.4498708932604,4
314,2,2.209,Kettle,1,0.1772137346444492,0.162504398186899,0.1942802685764803,4
314,3,3.017,cup,2,0.1772137346444492,0.1626200021198676,0.1942802685764803,4
315,1,2.495,milk,4,0.4059430718183441,0.3476166702246469,0.3680351040879103,5
315,2,1.818,coffee,5,0.7221193979230681,0.3070490941062002,0.4498709542439176,5
315,3,1.938,Kettle,1,0.405943080496116,0.3280626420924423,0.3237588720068464,5
315,4,2.566,cup,2,0.4059430718183441,0.4434752936628699,0.4498709183749569,5
316,1,4.149,yoghurt,6,0.1952412346383527,0.2657732586636694,0.1942802685764803,6
317,1,4.185,apple,7,0.1772137346444492,0.2595948757985212,0.1942802685764803,7
318,1,4.398,banana,8,0.405943018409703,0.3894700757133983,0.4498708932604,8
319,1,3.12,yoghurt,6,0.7289318410192337,0.5654724619515734,0.7316194787536089,9
319,2,2.18,apple,7,0.6058391021825387,0.4096723135605842,0.4498709278688717,9
319,3,2.223,banana,8,0.2496115337890178,0.3894700633004265,0.1969285255448851,9
319,4,2.816,bowl,9,0.1772137346444492,0.2736747896619427,0.1942802685764803,9
