fold,sample_id,timestep,h1,h2,h3,h4,h5,h6,h7,h8
2,814,1,-0.666387655,0.641562083682145,-0.221947339,0.41058763907184453,0.7181275108540599,-0.565381531,-0.67693171,-0.681086465
2,814,2,-0.084711118,-0.70675294,0.040643622430337534,0.5358504794868144,0.45090585876463773,-0.796082015,-0.905731164,-0.847163482
2,815,1,0.4550113210757295,-0.340742819,-0.649964785,-0.725390909,0.6287323514138927,-0.712539349,0.6798365109192732,0.7338004658223186
2,815,2,-0.433195523,0.5940998727374602,-0.739009949,-0.600135326,0.8537494313939691,-0.738973516,-0.522435518,-0.654408484
2,815,3,0.4264289321392773,-0.680789246,-0.540222702,-0.902593967,0.6209711939756584,-0.830607597,-0.854404215,-0.752552171
2,815,4,0.26482830815836766,0.4507223208287405,-0.871459453,-0.90697646,-0.456498834,-0.708555885,-0.944592169,-0.872346131
2,844,1,-0.658086644,0.6338824232457321,-0.226628403,0.37871427363697724,0.7094787605561751,-0.573062347,-0.664550454,-0.671382111
2,844,2,-0.423269653,0.7092679051297193,-0.789412139,0.5177490435426731,-0.285385643,-0.397293295,-0.854814229,-0.873404951
2,851,1,0.6171267996604737,0.6666306364889142,-0.69672526,0.49755988840346843,-0.697629708,0.023279874542913692,-0.370870505,-0.72248926
2,851,2,0.8742725780313597,-0.651632335,0.552069146100147,0.6492206973396422,-0.612685439,-0.71591287,-0.787438271,-0.540981266
2,855,1,0.4462223810985177,-0.334321791,-0.64949483,-0.724461256,0.6271252229065045,-0.711171263,0.6783080880668214,0.7329671079640891
2,855,2,-0.342143079,0.6130215335598603,-0.737400121,-0.667167726,0.8443849277050828,-0.721652674,-0.546559342,-0.686048485
2,855,3,0.18877090207405797,0.7138201874172606,-0.93369986,-0.907902446,-0.314268961,-0.596374672,-0.855413486,-0.862542017
2,857,1,0.6944107938969003,-0.489630867,0.7047440604725083,-0.714782007,-0.154385012,0.6367014626423394,-0.689150722,0.7112682158309319
2,863,1,0.44135437503968455,-0.328359143,-0.648979392,-0.723935765,0.6249222845158995,-0.710887669,0.6776386478224359,0.7325009653360022
2,866,1,0.5703701546256573,-0.461442757,0.592613782222022,0.6868077740908691,0.7139771207957191,0.43730598634461465,0.6541146047871264,0.4180607740614232
2,888,1,-0.47876587,0.678705591320297,0.6558701576826709,-0.595299549,-0.529485445,-0.668088392,0.6817388516993603,-0.510205537
2,888,2,-0.070557054,-0.073428943,-0.433511517,0.597425984841791,-0.832993365,0.09936057050068753,0.8989946924115311,0.48263320655939107
2,901,1,0.6580034999297094,-0.681848913,0.4484333491952362,0.36588455873742093,-0.055249438,-0.6799062,-0.532644656,-0.310079686
2,905,1,0.3427683507717052,-0.107817099,-0.641004196,-0.704170461,0.6334538961748678,-0.695582374,0.646643524021627,0.7110097557219563
2,905,2,-0.499147412,0.6388071525657777,-0.748486974,-0.560510538,0.8501238516927769,-0.739756616,-0.491631642,-0.61572279
2,905,3,0.26802860131388095,0.4085741491580867,-0.260735746,-0.780868316,-0.187867111,-0.584797711,-0.855469406,-0.148861448
2,905,4,0.6960598454818512,0.6868075667381588,-0.788615051,-0.801276188,-0.732115085,-0.669781527,-0.913157252,-0.770624403
2,912,1,0.6349136218700285,0.668913720856016,-0.697778147,0.5168215777577045,-0.715654401,0.01783990062450874,-0.379745814,-0.72420792
2,912,2,-0.082576971,0.774046018057995,0.6611473823175413,-0.455069365,-0.759241921,-0.726839443,0.5162308947218959,-0.583981524
2,930,1,-0.393484226,0.2825986664755151,-0.709707475,0.6857474644936866,-0.650606255,0.7169494577970825,0.5869643811824199,0.7068942280139459
2,930,2,-0.704297121,0.6737024339146284,0.42357228292537313,0.6599516881099878,-0.120969968,-0.292314757,-0.513243519,0.8220193002719198
2,931,1,0.6420019744504186,-0.670312553,0.4198629249426016,0.3506470777350417,-0.023842143,-0.666669161,-0.519471447,-0.320970641
2,931,2,0.5682069224340677,0.5567798507747295,-0.539080334,0.6128433052260637,-0.72171904,-0.508985287,-0.721931584,-0.800462343
2,942,1,-0.496680856,0.6719890513721007,0.6705999320772175,-0.591407373,-0.602988971,-0.65933142,0.6874667488867436,-0.477218864
2,942,2,0.6249732636982398,0.6752641352453626,-0.390554757,0.5024494730807125,-0.888711518,-0.806710436,0.8944191542108981,-0.847183612
2,942,3,0.893775329291119,-0.708189219,0.6645124090186493,0.520436252205403,-0.903644062,-0.885880061,0.6654309845739396,-0.733991485
2,947,1,0.6682174656612349,0.6747654488518737,-0.703943093,0.5577800999482795,-0.722273965,0.06188832293529741,-0.43317123,-0.730750141
2,947,2,0.8961610622348951,-0.215595261,0.6856444079138694,-0.646361984,-0.634448946,0.07134770916035783,-0.846543123,0.3227483153795013
2,959,1,0.702852536796585,-0.506625777,0.709889102106873,-0.718690846,-0.127768021,0.6347276897366745,-0.695878741,0.7143648097044726
2,959,2,0.682126607975137,0.408170856848728,-0.589839398,0.5169194817617228,-0.556501498,0.9215007757422652,0.4479536544472849,0.9269734324379738
2,959,3,0.9262328919029448,0.8544593406995897,0.7080330350698273,0.6842806765964601,-0.726718599,0.9271848582603565,-0.506712605,0.8797976629948748
2,963,1,0.44908742203380714,-0.145452428,-0.658626923,-0.719679945,0.6623822455695826,-0.715574938,0.6710813662039389,0.7246352211214956
2,969,1,0.6797727475957389,-0.363967107,0.6853346729225972,-0.706213994,0.032949003003805225,0.5626578937030964,-0.669402769,0.696644326549059
2,969,2,0.5560551270575436,0.5081273715846786,-0.55663236,0.44899290934425384,-0.466503308,0.8922936039880482,0.40776877982286586,0.9081894219695216
2,969,3,0.8914744634137871,0.8709940279704853,0.6802027942780544,0.6737628379722139,-0.659127173,0.8697957273742049,-0.468432449,0.85466625598853
2,973,1,0.42449660515931636,-0.134242171,-0.65634879,-0.716088256,0.66136396018673,-0.710369569,0.6645266385321819,0.7210926327453725
2,974,1,-0.691762594,0.6262723800807497,-0.035860382,0.5141122382240554,0.7357861745294463,-0.505425271,-0.715234358,-0.692575745
2,974,2,-0.531624321,0.6625452399642116,-0.744055417,0.7263519004587784,-0.331447562,-0.225653594,-0.891491028,-0.888550101
2,974,3,0.10357777311297695,-0.666074567,0.19414864423546793,0.788519729026602,0.31786475840701994,-0.749429089,-0.922123318,-0.807008451
2,984,1,-0.662580395,0.6318226495388728,-0.202404587,0.39898993843476716,0.7116474961082736,-0.549775203,-0.670158161,-0.673426366
2,997,1,0.7054640924004432,-0.497923576,0.7106895892277449,-0.720223254,-0.113894191,0.6137972300234338,-0.696220395,0.7152393739466723
2,997,2,0.8748530812870853,0.48834387153655573,0.7021801318035054,0.44360734064203416,-0.535224318,0.7751031222141599,-0.701730416,0.8589340500160471
2,1000,1,0.20061392942850967,0.07464515204236016,-0.596687389,-0.66064765,0.6097197683180207,-0.649753416,0.5800969236213931,0.6630351032080047
2,1000,2,-0.38983996,0.5707142907427495,-0.406547404,-0.741973053,-0.468606902,-0.840559794,-0.530756535,0.7351111666669937
2,1018,1,-0.351634388,0.30485497468741213,-0.712769418,0.6886662700193298,-0.643429279,0.7143828206182745,0.5936600841231703,0.7081167837279515
3,3,1,-0.607096799,0.5676058660475022,0.5824093036991734,0.7356328088922867,-0.692451586,0.6915227871923555,0.6542402062621409,0.6028351904681462
3,3,2,0.5459596052332139,-0.611034439,-0.441359294,0.03971078769397909,-0.923103981,-0.168182407,0.8675481088366095,-0.250367858
3,37,1,-0.720083608,0.700847660513443,-0.722038993,-0.591706908,-0.294221641,0.7236775170895703,0.47361496873808956,0.6672876867852479
3,55,1,-0.677617039,-0.662511396,0.62688392594528,-0.625652029,0.430723237885646,-0.175722735,0.5402551756153201,0.633683531038332
3,55,2,-0.812913507,-0.016751694,0.8791434251748832,0.49572991900307933,-0.469578921,0.5983567528439823,0.8233623117470615,0.682723021554934
3,55,3,0.4984511866234555,-0.029796687,0.881563436681696,-0.308483322,-0.862697117,-0.449011898,0.5388272805946254,0.7181899278840612
3,55,4,-0.55400839,0.5890914336056355,0.29580961151679325,-0.721164968,-0.864987399,-0.83271152,0.853362966934237,-0.29799949
3,99,1,-0.672883318,-0.6194889,-0.663661234,0.6703774022222521,-0.591449964,0.1283494533586207,-0.469379577,-0.655909561
3,99,2,-0.677168291,0.35122994931550094,-0.851814672,-0.313557107,-0.657954163,0.7685944756467018,-0.360945227,0.37144384318674284
3,99,3,0.5480976665440335,-0.617931435,-0.844062098,-0.714787585,-0.901058334,0.8320431635043466,-0.017416943,-0.517808927
3,111,1,-0.46291626,0.406079830849169,-0.709464673,-0.246146365,-0.260185403,-0.732996329,0.7122425329097982,-0.712337461
3,111,2,0.6241005959373144,0.4095382183899547,0.07786485136691276,-0.702895821,-0.536401834,-0.921978587,-0.248017815,-0.300074909
3,141,1,-0.507809614,0.3473125125796076,-0.715563832,-0.183994985,-0.313255719,-0.741154473,0.715411355923827,-0.716463181
3,141,2,0.6264937230570045,0.1549260962335355,0.085506961249243,-0.677179489,-0.654680115,-0.93097902,-0.26731288,-0.328303488
3,150,1,-0.331205467,0.44259576850141136,-0.663038347,-0.373760905,-0.233342467,-0.704826734,0.6783722070861367,-0.681068322
3,150,2,0.6083908484833884,0.6999410591148525,0.2536327076064102,-0.670227056,0.3496132840688322,0.2180581733200315,0.7175473459949309,-0.780720377
3,154,1,-0.681723025,-0.669257036,0.6336204126617732,-0.630775238,0.46959525260633506,-0.110559237,0.5555828771259121,0.640051711547916
3,154,2,0.5234451308154456,-0.644673892,0.881501540125267,-0.887027385,-0.361837701,-0.772966773,-0.142026923,0.15784722018171135
3,154,3,-0.593212746,0.000577877287562584,0.3144386340830594,-0.908331918,0.4455456095546735,-0.914805326,0.6524976574406622,-0.671854278
3,169,1,0.6848291713861063,-0.649515753,-0.675406639,-0.004492165,0.6145980241611159,0.7129112393712906,0.20500637344632966,0.6841538991197673
3,169,2,-0.560463633,-0.744671169,-0.825054581,0.7096012574446036,-0.570783808,0.5719752692278623,-0.623259272,-0.572333088
3,169,3,-0.622682662,0.15645749940455933,-0.886686417,-0.257537813,-0.816597368,0.8963826667439231,-0.710744662,0.44335786148303186
3,169,4,0.6209300360598778,-0.710025487,-0.862158616,-0.740146603,-0.956843496,0.8972162729343256,-0.544377716,-0.534967768
3,174,1,-0.684527817,-0.673851145,0.638451273546041,-0.633998133,0.49642699052684686,-0.061937928,0.5668444593511144,0.6446838312566886
3,177,1,-0.70279914,0.6666409592659619,-0.696791142,-0.601645041,-0.388897034,0.7002814029195132,0.41847027922461455,0.6393783833268688
3,188,1,0.685493190041003,-0.714923065,-0.721317724,0.2566351244726232,0.6577394720718444,0.7212399524551216,0.18456235860642364,0.7177428905066138
3,189,1,0.6707147051643962,-0.641737608,-0.663565562,-0.060023636,0.5812290180052014,0.7001541841493473,0.15900535862886736,0.6750317060796531
3,189,2,-0.60274068,-0.822699002,-0.838670259,0.7159773706855317,-0.577938499,0.26342557157569035,-0.653839492,-0.582610712
3,189,3,-0.609872852,0.17180533565772993,-0.891316387,-0.297488298,-0.695593326,0.8175393252799066,-0.648328659,0.40027826208071443
3,189,4,0.5473112310604548,-0.643421248,-0.855397582,-0.704771107,-0.899393052,0.8493562410925694,-0.295890939,-0.537283844
3,206,1,0.7289425482066156,0.047221115418237154,0.08102829525013093,-0.580050351,-0.65690431,-0.737344608,-0.658225888,0.06574085067053606
3,206,2,-0.579192643,-0.615246373,-0.702992039,0.5592824346951681,-0.318956851,-0.222040931,-0.830141224,-0.660733089
3,213,1,-0.604129062,0.5782509694470009,0.5834036450907352,0.7365643917971508,-0.693967706,0.6953026579358674,0.6571193661540435,0.6036538039971523
3,214,1,-0.720818588,-0.719557223,0.6677567232841417,-0.651241944,0.5490831476287197,-0.186362314,0.6094829983448096,0.6807341520359319
3,214,2,0.47946037051982016,-0.766059642,0.9139986108593541,-0.903531004,-0.325982518,-0.807124308,-0.10353587,0.09234466121481961
3,214,3,-0.62521563,-0.256524404,0.4107909312867614,-0.917696151,0.4769579804894797,-0.926603838,0.6753278460303581,-0.692369647
3,223,1,-0.526508674,0.6216520397874689,0.5850224579917116,0.7227887259769336,-0.667126402,0.7128927282429537,0.645016646396244,0.5843000339470021
3,231,1,-0.392871558,0.44639798754215554,-0.691219161,-0.320807683,-0.230374658,-0.720232533,0.698926772986839,-0.700299829
3,231,2,0.6333029729585099,0.37044344780696786,0.059111337919006794,-0.730043419,-0.547934715,-0.91644411,-0.239154816,-0.278169208
3,243,1,-0.493147996,0.5456230130553048,0.5550940609335734,0.68301319505888,-0.606384399,0.678104601179568,0.58537831646584,0.5370809797830981
3,249,1,-0.715856002,0.6764646518547257,-0.712090917,-0.605437343,-0.411766738,0.7080391180297432,0.42432856207192027,0.6564068398299068
3,249,2,0.5876551865506575,-0.577944864,-0.795825183,-0.727897946,-0.297862864,0.920805442378962,-0.26248392,0.8904699181125154
3,249,3,-0.583127489,-0.738513449,-0.841387562,0.3489594458376662,-0.763019176,0.8627104675965033,-0.804045603,-0.298170137
3,249,4,0.5954449658309579,-0.846513555,-0.864986821,-0.482714548,-0.923591752,0.9241763973429961,-0.571005834,-0.729730144
3,262,1,-0.119369677,0.11823620131191885,-0.622295595,0.6903554943245285,0.5529780129433678,-0.672285668,0.0408695459790474,0.6353192994185782
3,262,2,0.025201367207105037,0.6385209495459416,-0.81926817,0.5728787806406195,0.027470184483006737,-0.892165923,0.6771706023485257,-0.524151095
3,262,3,0.7292211677806353,0.7487597396268917,-0.293546053,0.26056286310855836,-0.468440286,-0.947697481,-0.368968267,-0.300446901
3,263,1,-0.49489689,0.5398337851999172,0.5536072436102397,0.6814032468739715,-0.604079264,0.6757775548209808,0.5826363371456214,0.5354183083470964
3,265,1,-0.677787471,-0.662785741,0.6271470403995045,-0.62586421,0.4322536219178173,-0.173380946,0.5408452716193818,0.6339331967054953
3,265,2,-0.813711415,-0.002891481,0.8824194262644626,0.49917328901263314,-0.472704323,0.6051565124311902,0.828418522670424,0.6835283505810572
3,265,3,0.5075086198042975,0.007146141251174297,0.885746767444029,-0.310708666,-0.866257212,-0.44736268,0.562778875077619,0.7271241699838514
3,265,4,-0.582168513,0.6352421054283274,0.2891649369615822,-0.728904254,-0.872615037,-0.839400806,0.8708830002923638,-0.275498026
3,279,1,-0.721651547,-0.695717026,-0.712512753,0.7221267737369782,-0.654962466,-0.17969924,-0.530905116,-0.690873589
3,279,2,-0.722345373,0.25256297114946846,-0.881930383,-0.237345787,-0.591671556,0.6649985661344197,-0.464459925,0.3583691464040543
3,279,3,0.5489710352685586,-0.688367347,-0.89187715,-0.505270041,-0.147325442,0.893843435395414,-0.763758532,0.8081539024512794
3,279,4,0.7060386545767443,-0.837632686,-0.826925925,-0.770429679,-0.757401681,0.9371764925393319,-0.721231139,-0.592347596
3,314,1,-0.707258193,-0.699744384,0.6521195098824775,-0.647593222,0.47894245663996426,-0.261960828,0.5773055969016829,0.6632515875390051
3,314,2,-0.78529252,-0.365540275,0.1922387011896557,-0.824027627,0.1888331624903647,-0.797936463,0.8534633560905361,-0.568368577
3,314,3,0.4758112978500667,-0.57640299,0.7253809720046788,-0.920573311,-0.141512567,-0.935780911,0.18702226734621508,-0.245489279
3,342,1,-0.277285811,0.033355205928399835,-0.68550567,0.7353273297254221,0.622833031018426,-0.718402395,0.03625444694243461,0.685241205431535
3,342,2,0.6746172470024414,0.5996005620928013,-0.011349619,0.4452212696705132,-0.240037363,-0.909883872,-0.646275204,-0.110047949
3,342,3,0.05436022973996121,0.7792577796629045,-0.662497282,0.44831570173508983,0.3114409944037659,-0.938567598,0.5264305228380136,-0.697839174
3,355,1,-0.49549811,0.5534648070641423,0.5571619147377601,0.686848401750062,-0.61150359,0.68070384478066,0.5906537394739807,0.5408334562535441
3,355,2,-0.78808048,-0.633930581,0.7875184469175184,-0.413869516,-0.879808017,-0.345166,0.8600926974741209,0.8518587828898047
3,355,3,0.5577819119777145,-0.158731934,0.940096867335074,-0.853707459,-0.969749212,-0.844174872,0.5620552863636461,0.8078639957757437
3,356,1,-0.701780001,-0.660427551,-0.694727967,0.7039474241748649,-0.621691711,0.04535855007153646,-0.492997907,-0.679064844
3,362,1,-0.072905409,0.2724368234318077,-0.656994014,0.7177840132739093,0.6289296557010065,-0.663654792,0.10741214485431916,0.6659638382845673
3,362,2,0.006126709090826249,0.6998540320519899,-0.836277131,0.6852895594921088,0.01228840387071315,-0.89499452,0.6939995419685393,-0.528191504
3,362,3,0.7530046614510547,0.8090178436625105,-0.228120258,0.7296905742205102,-0.577655485,-0.961521064,-0.484958448,-0.320290347
3,368,1,0.6798036037807783,-0.647257701,-0.671217724,-0.026001037,0.6028410305823981,0.708465360596637,0.1875403351683791,0.6809277943756881
3,370,1,0.6677709463135231,0.6073024695100451,0.4092711489902349,-0.491761231,0.22766012268923813,0.6789364922949128,0.7095179201295073,-0.695250662
3,397,1,-0.690335552,0.6508379013514821,-0.681918839,-0.599539394,-0.393988961,0.691088289704844,0.39970222254875515,0.623363297770575
3,398,1,0.6704416847993703,-0.64155419,-0.663337351,-0.060964888,0.5805729277727819,0.6999009232930486,0.15819565431920757,0.6748557504620057
3,399,1,-0.717658479,0.6940280375508283,-0.718105815,-0.599795668,-0.327339263,0.7205194124097986,0.4596289526381354,0.6631486299000264
3,399,2,-0.252561902,0.6484885019871313,-0.82117518,-0.796446975,-0.794426892,-0.127189035,0.7620394443141388,-0.37854751
3,399,3,0.6782777114971178,-0.553309989,-0.814964096,-0.745538392,-0.009535113,0.6661050039187687,0.06892467773634574,0.5744359493022166
3,399,4,0.7261161644669348,-0.755780912,-0.746836757,-0.803647135,-0.672586959,0.7777233573509021,0.019763658440679524,-0.569297651
3,410,1,0.6471537242875437,0.5603401749314271,0.4002934856038438,-0.556471823,0.13432993933015358,0.6651097731821259,0.6433536742722302,-0.637068477
3,416,1,0.6476020397540017,0.5601432740908513,0.39901807813381035,-0.555547334,0.12942481280609866,0.6635561233082643,0.6448039434256676,-0.638947536
3,416,2,-0.55964277,-0.448506048,-0.553364854,0.6078302197014921,-0.573729414,0.2699917798498701,0.09821306349016558,-0.756050552
3,447,1,0.6852272572416418,-0.683398814,-0.696979708,0.06671423735393546,0.6220199728279643,0.7167925222346155,0.17315797292501553,0.6999603229423811
3,447,2,-0.477541958,0.2813420625786637,-0.801022053,-0.556554719,-0.550140999,0.9021053935221797,-0.168045919,0.6454379531713906
3,455,1,-0.536113158,0.60337561243845,0.5815835895070924,0.7193001125381314,-0.662044596,0.7065791781102181,0.6371102894991567,0.5808518601198819
3,455,2,0.6463347617453213,0.49310747277177364,0.35977189149431094,-0.031800749,-0.926232902,-0.406252932,0.12851949513066369,0.7936436406209969
3,455,3,-0.565474094,-0.368768234,0.7211377529141517,-0.698143433,-0.608247487,-0.162978559,0.6993362999945912,0.9026684359056244
3,461,1,0.6528113272532365,-0.647999381,-0.63701501,-0.392482776,-0.59611744,0.3568200799831578,0.6040506393082645,-0.640652667
3,461,2,0.21295477294640255,0.11047391401572663,-0.769758699,-0.705479109,-0.64814016,-0.500489002,0.6882860038584703,-0.814535088
3,468,1,0.696802811086817,-0.685464697,-0.704395809,0.13439837416831138,0.6522520336863432,0.7274036883375493,0.22525869513791696,0.7057147126128837
3,483,1,0.7144004498215563,0.11210874522973027,0.10995812337031241,-0.585758241,-0.614991276,-0.717151505,-0.616978436,0.0606097298170548
3,483,2,-0.372100923,0.685515285494363,0.44312100662646337,0.6100762525241505,-0.670295714,0.3628717288961928,0.20895718218031065,0.6374620744831827
3,496,1,-0.665692064,-0.615529422,-0.651861011,0.6557451109026459,-0.590332492,0.022811016232001304,-0.479632049,-0.645904648
3,504,1,-0.677617039,-0.662511396,0.62688392594528,-0.625652029,0.430723237885646,-0.175722735,0.5402551756153201,0.633683531038332
3,504,2,0.5116100653057868,-0.72068698,0.90368320223685,-0.904895743,-0.404003008,-0.804298947,-0.162967926,0.14803176529403758
3,524,1,-0.695349073,0.6654628225980596,-0.690078479,-0.601096877,-0.353572561,0.7012501557451767,0.4238421474481234,0.632184782294943
3,524,2,-0.801349363,-0.552123396,0.4702732919679814,-0.789768989,-0.555137754,0.15016636529248842,0.38137516378163994,0.8491987275229854
3,524,3,-0.799232623,-0.030964847,-0.09749496,-0.906837522,-0.797131328,-0.665912274,0.8505389040626831,-0.351292264
3,524,4,0.5106248000249551,-0.192375316,0.6098298408757583,-0.947178144,-0.851972078,-0.910964611,0.21752982850639466,0.17670922353559343
3,531,1,0.7284693888534736,0.07635957175017434,0.09476924695554327,-0.586912256,-0.652247577,-0.734227494,-0.654189181,0.07013035008059611
3,531,2,-0.398721912,0.6277420973979958,-0.672578431,-0.763135198,0.1900239368340602,-0.909319831,0.3732980665823054,-0.681194786
3,536,1,-0.703293626,-0.658429144,-0.698830259,0.7093822157062636,-0.616798408,0.10341719434914182,-0.483837475,-0.682742553
3,537,1,-0.723932351,0.6950307957983828,-0.724278093,-0.597551001,-0.359924153,0.7210507989978925,0.4553616009116589,0.670305334062277
3,538,1,0.6704416847993703,-0.64155419,-0.663337351,-0.060964888,0.5805729277727819,0.6999009232930486,0.15819565431920757,0.6748557504620057
3,539,1,0.6704416847993703,-0.64155419,-0.663337351,-0.060964888,0.5805729277727819,0.6999009232930486,0.15819565431920757,0.6748557504620057
3,539,2,-0.49642086,0.31119248454784515,-0.802354682,-0.606547335,-0.562634451,0.9068695264308776,-0.186742046,0.6576038828348174
3,539,3,-0.746928494,-0.634351544,-0.88126212,0.41740974005691783,-0.897278014,0.8337119019724498,-0.793576384,-0.307767157
3,539,4,0.5160309425946812,-0.803300463,-0.870156493,-0.441881855,-0.951160978,0.898048243343881,-0.513952796,-0.723514954
3,552,1,-0.121663403,0.10137109692873678,-0.61773313,0.6866850313721018,0.5441803642239323,-0.669255064,0.033467419354732804,0.6318194676585014
3,552,2,-0.013312966,0.6190743247316092,-0.815687912,0.5408093339827905,0.004247287363889413,-0.890072421,0.6721775649355651,-0.519825712
3,552,3,0.7317110616522934,0.7713449745218988,-0.256151089,0.3034803495568264,-0.495399551,-0.954748406,-0.401486297,-0.308990064
3,569,1,-0.701272551,0.6727051956970364,-0.697026451,-0.600712535,-0.349846572,0.7051677475208543,0.43280025371028596,0.6396513361039087
3,569,2,-0.778203534,-0.493088723,-0.83873134,0.4351507086000122,-0.816276096,0.3185866965494401,-0.427345485,-0.257436319
3,569,3,0.512046248091745,-0.782230221,-0.892978738,-0.120545629,-0.289608098,0.8204415754093817,-0.724185914,0.6157850517828709
3,584,1,-0.693774238,-0.683823523,0.643037295332745,-0.638406167,0.49156921607892384,-0.16458382,0.5716229996369001,0.6515905391283406
3,584,2,0.5116449178019415,-0.697316978,0.8899359748727507,-0.892797566,-0.35355353,-0.792876011,-0.14740912,0.15213768247465062
3,584,3,-0.663451118,-0.861246919,0.36759366609546246,0.18393252490848605,0.21868063102911783,-0.138363274,-0.142036423,-0.656608848
3,584,4,-0.575833179,-0.838613832,-0.458461346,-0.283871418,0.43886997910995373,-0.755013258,0.6476857499163734,-0.791343675
3,587,1,-0.705347625,0.6743013795610681,-0.700957868,-0.60043402,-0.365689035,0.7052698209711877,0.4317679136558329,0.6438687490543559
3,593,1,-0.393035895,0.39047643140350186,-0.673982405,-0.356312298,-0.301014225,-0.716923369,0.6836032553403386,-0.688319049
3,593,2,-0.106340916,0.6476881545158065,0.2699490443147185,0.6344064616903425,-0.580218005,0.2425333250033298,0.584282456084054,0.14238912045122795
3,600,1,-0.500515617,0.28894800922051195,-0.700348046,-0.242773745,-0.387648502,-0.737917523,0.7000018028948635,-0.70683936
3,600,2,0.6313770320312801,0.6335502738645077,0.3328131644547034,-0.645558222,0.3664926030452543,0.2113414850886618,0.7805593638356454,-0.846889024
3,622,1,-0.348783767,-0.186208377,-0.666010153,0.718439979098231,0.5132867822072263,-0.721475784,-0.050181178,0.6648839800065671
3,622,2,0.6769726098212525,0.37127066539314607,0.01917593808454361,0.47660530023508835,-0.375951545,-0.921261838,-0.710537857,-0.178453878
3,628,1,0.667920286347936,-0.695547918,-0.702946151,0.13582708284049963,0.5890910190884825,0.6829674594292621,0.114167220543229,0.7028684273799826
3,632,1,-0.310240526,-0.06891765,-0.673511527,0.7250257310489544,0.5661823567835896,-0.723746993,-0.003713513,0.6709346922019682
3,632,2,0.6604458325409014,-0.654148761,-0.852015981,0.7937520835637591,0.7936192415854616,0.3257858777830943,-0.018307745,0.784109222733911
3,632,3,0.840837783913509,0.1424071513387293,-0.190718156,0.7534107123061076,-0.357219578,-0.649151377,-0.735280692,-0.29691741
3,641,1,-0.502391601,0.27956870959564456,-0.69976906,-0.247124135,-0.394111443,-0.7377685,0.6992457780430875,-0.706382379
3,641,2,0.6585116399962858,0.09633597325074576,0.18668666792683386,-0.717356665,-0.673225817,-0.938417001,-0.307115629,-0.292143456
3,655,1,-0.596950493,0.5375032045253079,0.5650582036964991,0.7233073077528035,-0.667032904,0.6546616946036546,0.630696447631112,0.5814968567688961
3,655,2,-0.809875968,-0.655331904,0.7990378332546549,-0.392885053,-0.896458663,-0.448986052,0.8737782348346205,0.8618565850355342
3,655,3,0.1488131980095749,-0.824123381,0.7241171144335163,-0.805181399,-0.967021982,-0.396589113,0.9548946504811738,-0.243136998
3,655,4,0.6804189455047222,-0.508320429,0.9121130100620922,-0.931654091,-0.955473391,-0.837230277,0.8237241653030097,0.31705228977984884
3,664,1,0.7351878850017842,0.02519850903765646,0.060562108318642144,-0.542744687,-0.683731625,-0.746898485,-0.685706771,0.07605611390231093
3,664,2,-0.544776068,-0.701960303,0.5761748294412223,-0.802103849,0.400500121059001,-0.273799317,0.08002642750937591,0.7241854630312445
3,667,1,0.651537026052892,-0.704170973,-0.687266876,-0.235829407,-0.639995376,0.20190233677218916,0.657680941642267,-0.679187304
3,667,2,-0.5627734,0.47844115937449727,-0.816585974,-0.723249732,-0.672183459,0.8060798285921211,-0.126584567,0.4659198697291176
3,677,1,-0.727290797,0.6747193143020976,-0.722243067,-0.580099412,-0.465549068,0.6826467173474722,0.4182454319116405,0.666162476102531
3,678,1,0.6689508927042883,-0.6889525,-0.697539821,0.083595232655692,0.5845862051540951,0.6913604201974897,0.11357990101904353,0.699355294379554
3,686,1,-0.722872569,-0.695223949,-0.715593287,0.7264133516822577,-0.65165284,-0.139503281,-0.522685856,-0.693782519
3,702,1,-0.728855536,-0.727676339,0.6668221230308297,-0.64207293,0.5315906580895327,-0.386022854,0.610306461958106,0.6850413087264449
3,702,2,-0.788585808,-0.718780188,0.5915022474445835,0.5657447828827077,0.8253909509485847,-0.840211086,0.7861915879497678,0.770322425122269
3,702,3,0.5241404099386555,-0.457588573,0.8775870081655149,0.023554143599281506,0.132181448206558,-0.934781216,0.15142440476893743,-0.104570184
3,707,1,-0.689479122,0.648306189605639,-0.68058186,-0.599200566,-0.399824748,0.6893464002855116,0.3956706434332432,0.6219203054393965
3,741,1,0.7352576855804481,0.027638041569168343,0.06064366311747621,-0.542338513,-0.683708102,-0.746893031,-0.685749212,0.07600401230124268
3,743,1,-0.569431236,0.517045026791954,0.5590978688712084,0.7057705602776358,-0.637989043,0.6587808285832878,0.6051871017439586,0.5624867431725497
3,753,1,-0.596602568,0.5377756926978989,0.5651574979626168,0.7232211372813488,-0.666902019,0.6551665511487186,0.630623173904218,0.5814426832688557
3,755,1,-0.604578861,0.5766994686239114,0.5832569391411727,0.7364275753261493,-0.693747587,0.6947521579796667,0.6566947084766775,0.6035340492240261
3,755,2,-0.806980788,-0.681457126,0.8059573633236844,-0.405531699,-0.923831175,-0.463974642,0.9021817939519656,0.881982467327252
3,778,1,-0.500515625,0.28894796948639095,-0.700348043,-0.242773763,-0.38764853,-0.737917522,0.7000017996936666,-0.706839358
3,778,2,0.625916436699982,-0.658802796,-0.814279828,-0.080421491,0.4660215444625922,0.21492090505223702,-0.035974451,0.34861664718707347
