sample_id,timestep,Kettle,cup,medicine,milk,coffee,yoghurt,apple,banana,bowl,Alarm,label
177,1,0.024653294902277943,0.002064088790908118,0.00811532840237295,0.21130112090430447,0.013574783930518941,0.0027850282396636988,0.5483837546327824,0.1692107116602463,0.006226057377793863,0.013685831159131379,7
179,1,0.0008315859613095324,0.001795091172570787,0.01058867934974276,0.11806261898562201,0.015058813652842801,0.17072220515364464,0.01637743593402096,0.414053705316883,0.24843630227813493,0.004073562195228649,9
179,2,0.0048322546638850635,0.07412240370616026,0.0002107244987438199,0.00034349425210235545,0.0005097464514422759,7.086549086546524e-06,0.5396955734276839,0.15253972748319256,0.22744500871211762,0.00029398025558558075,9
179,3,9.78476676256025e-06,0.2745256330421411,0.0032614743341278347,0.0012196780248566303,0.00014098511181457907,0.03076424363841034,0.4615013082585682,0.0005254720330557553,0.22780573991707018,0.0002456808731927243,9
179,4,0.021216983007600825,0.09463611833148465,7.02491333872416e-05,0.004797171655145145,1.665478845429272e-05,0.16161046647842456,0.0015915238738735268,0.12404204741761522,0.5229465361165287,0.06907224919748575,9
180,1,0.11418999844311382,0.004556254669380003,0.050732387349438426,0.007695902218313144,0.000925142608676326,0.0008076801078585071,0.04264326632730275,0.0027095840266864414,0.13274299229538677,0.6429967919538437,10
181,1,0.29808502942271176,0.33402963911456446,0.03784157997834275,0.005711826302597568,0.09497773646295596,8.082355002695577e-06,0.04652665670991762,0.023860551685001632,0.04398835057373494,0.11497054739517053,1
181,2,0.3778373138270862,0.49947274328520913,8.159829262778061e-05,3.113975273181362e-05,0.0023721669422169835,4.0343387293951767e-08,0.08645824841330849,0.0064857266363675895,0.025557170370111553,0.0017038521369533788,1
181,3,0.7967106671722999,0.03314148168249887,0.0020364287622954107,0.002139190138689562,0.0026199434302672385,8.259610222193372e-05,0.03616850777639273,0.031164209009321153,0.08557463771084173,0.010362338215171182,1
182,1,0.0934796158621964,0.34193521405701005,0.4113466907724153,0.004803328444541615,0.02727303194398669,0.0005215028425422232,0.018215837316472836,0.021833525006592934,0.06285728252177188,0.017733971232470114,2
182,2,0.3954211921389867,0.00011781150611792574,0.4297741004100003,0.0069003151769557475,0.0018432032989321979,0.009570486745832605,0.026149898761083305,0.0030081353508581033,0.04055770531987485,0.08665715129135824,2
182,3,0.3204702750049587,0.007876940069756578,0.3079727492852291,0.010247327818573529,0.0022715785854423485,0.013178123622011727,5.074174856185502e-07,0.004772829045686808,0.25131934274501966,0.0818903264058358,2
182,4,0.32860789924260086,0.30394133246708455,0.003611926484268451,0.01056472035535583,0.01985978565220236,0.2585636454758059,0.0002624458723204218,0.0034265826011382863,0.07094889830799113,0.0002127635412320753,2
183,1,0.026365856764062202,0.026413141172103763,0.14313000986879068,0.3154070205541711,0.15497339889621836,0.0125687676682981,3.2534176070085436e-05,0.006284794684381215,0.3047857607835668,0.010038715432337544,3
184,1,0.29044890339793017,0.10906010985916269,0.05113010300551123,0.0009447100555305861,0.4728374967153872,0.0053173577399676965,0.002335576713009528,0.006145556059256303,0.0037822829736765813,0.057997903480567985,4
184,2,0.4132836913012382,0.4409681976331275,0.004486286802178966,0.0016615760682115932,0.002744115324085922,0.006019525024853065,0.0030512053193831735,0.022044622955083408,0.06413546061973396,0.04160531895210404,4
184,3,0.5388533355377325,0.005768675708743438,0.0024183893314013555,0.015798013900928175,0.01919781758577108,0.35984452472892214,0.00036670591807109787,0.00017996075505395204,0.03209560719627857,0.025476969337097605,4
184,4,0.37415128020423594,0.38053810420961126,4.075484710440688e-05,4.8995546728083705e-05,0.02947122917922135,6.901355420731437e-06,0.0002772911566055223,5.574642974916826e-06,0.2152089704994579,0.00025089835864003726,4
185,1,0.03922902875514665,0.3747295480530713,0.0010025986946054484,0.107546116368621,0.351488831521276,6.788132354171563e-07,0.05227418892025501,0.002757467502327803,0.048390119030182116,0.02258142234127929,5
185,2,0.009715911928661326,0.43929628204734245,0.008236767640298959,0.18725261570439397,0.012567437692184553,0.00034391299360527627,0.20635997752430824,0.015443956815452404,0.11543689461472836,0.005346243039024415,5
185,3,0.34571328679394625,8.77757592100874e-05,0.030734372835853806,0.36432694311808045,0.1168790580542597,0.00012141284915751435,0.05880309927450142,0.0002788759585444395,0.05392219648780598,0.02913297886864039,5
185,4,0.38861006825588745,0.25179595234188046,0.00010124143708496698,0.00015824515567879752,0.31124489661788246,0.00012195482386982794,0.0034607009033083176,0.0009981864843022566,0.02259553394086873,0.020913220039236763,5
186,1,0.0574962992084046,0.039236484405180766,0.0010135643972038538,5.44684089530491e-05,6.132327374498397e-05,0.5231888332679577,0.026580730443461913,0.047795702431157626,0.129184926185641,0.17538766797829444,6
187,1,0.018498690394960778,0.04669154365451842,0.0017447581744397848,0.026346941256265778,0.055999205116160494,0.004110292525803135,0.7725957452387536,0.04966454001080753,0.013955575273084903,0.010392708355205275,7
187,2,0.14079559671151765,0.08161480396477643,0.0026500481584153107,0.006313292500714628,8.629718978047021e-07,0.14141658328447576,0.3504072320707284,0.09372986622383062,0.18174809795963642,0.0013236161540068538,7
188,1,0.0005629723292171656,0.011801575182593676,0.010046050938002782,0.0017444402628483356,7.65820143786511e-06,0.02132899780756876,5.766448650510604e-06,0.7475725604637511,0.0020154587554118003,0.20491451961051804,8
189,1,0.00021198448975780397,0.00800842518420307,0.0032979190457403914,0.1529065951885318,1.0679320566865505e-05,0.30308411884086256,0.16563831265005963,0.2932824880568389,0.06565219549785596,0.007907281725583054,9
189,2,0.00019777936305473615,0.019213696322393854,0.23486759934586593,0.009418771499738179,1.284649287108272e-05,0.29464181733367967,0.25205822633750524,0.00413131189522704,0.18526691306951365,0.0001910383401504464,9
189,3,0.014311466630391732,0.05553786205398589,0.0014008715635622144,0.002285857974787589,3.3875121883274633e-06,3.878779934769859e-05,0.5318476166761874,0.06392870730105098,0.3298487674484529,0.0007966750400452894,9
189,4,0.0816959620858798,0.022107863535194956,0.0006193970967390632,0.003962878359697564,4.626289747935331e-06,0.12256195850520069,0.00011898516126131097,0.2692025335229282,0.4567465096533569,0.042979285789993625,9
190,1,0.11451038618415445,0.004506592206333505,0.05088727126060902,0.007866521933275616,0.0009138481469921936,0.000799739466082108,0.04192829401455095,0.0027778307127817124,0.1319021186856321,0.6439073973895884,10
191,1,0.2529569910807464,0.35608180126920747,0.0033710898005045948,0.00017185553607398124,0.1399824951609943,2.6325534545615675e-06,0.020900724540717307,0.00529314129404854,0.1764062075055926,0.04483306125866002,1
191,2,0.35870634638305604,0.3636085676728463,0.00040851018254086177,0.00012274278883188906,1.6224878236841186e-06,0.00036713115136874683,0.05165557516477656,0.13905686119050958,0.08021865061312755,0.005853992365118846,1
191,3,0.8349798556864632,0.011123625708462597,0.002717290619441855,0.004325118989982068,1.7530452362213524e-05,0.004920613370350394,0.011807561149554644,0.006433029885777275,0.06860228157082304,0.05507309256678281,1
192,1,0.33941211435640617,0.23527013703301466,0.3281158383002288,0.0012954212409892179,0.0001225951032809886,0.014961765648162161,0.0015251843813600355,0.001409137879400154,0.05398056116307371,0.02390724489408413,2
192,2,0.4053404961749405,1.252098390033596e-05,0.4218561266412553,0.031540659910384065,0.0011498717600718863,0.01857685100193365,0.006426832639838952,0.005693036688176357,0.054460769019214074,0.05494283518028488,2
192,3,0.6551963123582191,0.1634909660908663,0.009134808208860562,0.0027954466235073625,0.011200465796573649,0.0026406755384259803,0.06676387976505135,0.06639475660645595,0.01920592539222217,0.003176763619817774,2
193,1,0.005382142935739815,0.37372169079171635,0.005536831615006111,0.3501577294007338,0.07587476694233716,0.00341783921289706,0.0071898875160935375,0.01356657906868135,0.15522047094668392,0.009932061570111032,3
193,2,0.0347505678748794,0.00030924009663365763,0.30213568282517933,0.4205058402503948,0.010801686580767531,0.042522997115494725,0.0002817878411911459,0.003389600198862382,0.1656744405013181,0.019628156715278875,3
194,1,0.09209914700250955,0.22713450963771442,0.006383945579130061,0.0010460224710995357,0.5796091684947132,0.004246052972328297,0.009990826108594988,0.018349221257294955,0.049948243219696785,0.011192863256918283,4
194,2,0.14340688682863856,0.0026607542916080385,0.0016631407287935967,0.0011435244138070424,0.5842998710916141,0.008457835559924288,0.06425076470698694,0.0005875326267521456,0.14432906553959474,0.04920062421228071,4
194,3,0.27271693551353365,0.35408009763059267,0.0005611128693186293,0.005747409090979841,0.005658252670031675,0.0014874339326229934,0.01001656244952738,0.05379823983541569,0.278049295743085,0.01788466026489264,4
195,1,0.016706736432674,0.19067974192669052,0.006398375133671062,0.15350243523908233,0.3782622478700828,0.00014617787760954018,0.12615725774325529,0.00037506580445900077,0.10840966319389846,0.019362298778577,5
195,2,0.08805802634593475,2.9805110744002663e-05,0.13280339653201864,0.30622974744551984,0.3512360433099884,0.0004965950479735806,0.08059876335755123,0.00011240092558414171,0.03789766058679193,0.00253756133789337,5
195,3,0.22449317437605554,0.0745993854552448,0.06108571186009851,0.4781490152884603,0.0015129040386372653,6.69974761589751e-05,0.06427445417714435,0.0744087495094712,0.01566588079744779,0.005743727021281313,5
195,4,0.5129437403066078,0.28906547430632556,0.0002519399850434277,0.005886551313207002,0.16477370795185153,0.004861677776641147,0.0011030917021197285,0.0005246778740731687,0.004321039326550114,0.016268099457580478,5
196,1,0.058379241705164946,0.03950845831551922,0.0009376721230588396,5.196430075724355e-05,6.337746696277646e-05,0.5199197627025056,0.027521933264060022,0.04916500195954925,0.12412262549041889,0.1803299626720033,6
197,1,0.08621059581222618,0.016067632317903355,0.009555317607100535,0.017345412925789706,0.06065671744927341,0.030532902319010766,0.6920852500275495,0.00724921880018405,0.0792699649952734,0.0010269877456889434,7
198,1,0.00041394805962723173,0.00016617034237354018,0.20216624741288347,0.0013425776274902882,0.001370803303506222,0.002153734685314355,3.45702917905727e-05,0.5773023866154727,0.0034182526138461936,0.21163130904769542,8
199,1,0.002017971643113682,0.001351135589206406,0.011189114263865235,0.02560287953625156,8.483652212579553e-05,0.2889645665160392,0.3243752702450313,0.06846034340713868,0.26701708993527995,0.01093679234194812,9
199,2,0.0028203183399238586,0.17989358632087898,0.00045402778845466155,0.00013995210107381728,0.000885352788012494,6.0243929423915115e-05,0.5159730090772682,0.05240980564934518,0.2473238781878898,3.982581772902602e-05,9
199,3,0.08003943728755997,0.009170277003771593,0.0013252300621903951,0.005748590653259942,8.842922280569096e-05,0.03428967805668876,5.3449763081345415e-05,0.44275132057822897,0.4071010703376039,0.019432517034809374,9
199,4,3.841409728192134e-05,0.1550370655620488,0.031752654738197626,0.0018474684347732854,0.0002498902583308284,0.3244090649827749,0.006514789395862046,0.0003525269217010429,0.4797694838006195,2.8641808410063804e-05,9
200,1,0.02559585858937973,0.0003970748321514325,0.0872896768581637,0.05097887823871796,0.00024998688571188166,0.0023582339264251358,0.0026973035904356026,0.021744435748896507,0.2793494938759138,0.5293390574542043,10
201,1,0.23883038039553459,0.5132422999337225,0.012018928648046741,0.011049706565136147,0.08371610953814945,3.237973495591412e-05,0.0076710408831782186,0.02833961177600291,0.06841142066607275,0.036688121859200895,1
201,2,0.6039239773323021,0.0064011127654288085,0.018101821445046167,0.006676090219739879,0.004954810508523524,0.005690552196836155,0.29305553265093154,0.015003984926804116,0.03368223443263098,0.01250988352175653,1
202,1,0.16396916705621029,0.23180695259927997,0.3403153838775035,0.00022521382974240717,0.07659931525068274,0.00011841891501145974,0.016225769222838242,0.029156122749515956,0.1216504415171776,0.019933214982037796,2
202,2,0.39852146556505313,0.00011705424196430748,0.4222235640855321,0.0025355988589985732,0.007064002817009821,0.007574497971970616,0.03154954922676006,0.0009603347686119295,0.09979771898842538,0.029656213475674244,2
202,3,0.4654749828701955,0.3467919685546049,0.0013365035226299638,0.0005182627261400593,0.008308975352479573,0.06469770471090773,0.007578809747520005,0.007332899735379127,0.09767565748739954,0.000284235292743587,2
203,1,0.050834916262355125,0.009872263574381897,0.22253844936457112,0.46087698113268677,0.02441768239739032,0.012028750744207308,0.004373995213761751,0.013520558034722541,0.124196482661412,0.07733992061451116,3
204,1,0.07945167964930376,0.054742876991458814,0.10796480066309971,0.001747853243928315,0.6135803727728761,0.024542573842024584,0.0013968116141090667,0.03688414221945445,0.030874411302533204,0.04881447770121209,4
204,2,0.1374321635098194,0.5037490179014741,0.004728004743265438,0.01438373903855041,0.002296450471779632,0.14684150134305993,0.0026558525329561534,0.04480331453772639,0.11731865318107552,0.025791302740293117,4
204,3,0.42289101406204294,0.4929793496626272,0.00013937622774691803,0.0001298829065837717,0.01620472060851659,8.650079003786003e-05,0.00018964234303811634,6.797560513382191e-06,0.06509207065048413,0.0022806451884091914,4
204,4,0.7697482435411016,0.0052795552836670204,0.004586514599075514,0.003941272282428939,0.03646160915920254,0.010822501470185687,0.0005234469256415655,0.0002169748686055023,0.1275428366999058,0.040877045170185575,4
205,1,0.020529235055717802,0.10677662240498904,0.0025878681985679374,0.3392856155562961,0.2720282769960184,2.7734473644707566e-06,0.10268066947319067,0.002018391223670154,0.03200389635693309,0.12208665128725217,5
205,2,0.0013257357457158035,0.39470252373553544,0.0005581490146097155,0.009778612554826772,0.5888316309114708,9.409706133169437e-05,0.0043867027668304925,1.3545187386568198e-05,0.0001096229349776723,0.00019938008731493721,5
205,3,0.07277835775584394,0.5167470276243312,0.003779481726482759,0.2753038818055127,0.00567773847009239,6.722573397429192e-06,0.007529661826507153,0.00155022641965933,0.11240586704179857,0.00422103475637444,5
205,4,0.3445694887316876,8.005208545627651e-05,0.04102996610797841,0.4135017301517742,0.04173907808189055,3.279678965869274e-06,0.001400397992028734,0.00013999467146702605,0.11078600609712722,0.04675000640162423,5
205,5,0.6585895672292568,0.09524422521631097,0.0005152891249352653,0.006639627728842813,0.11408531319670813,2.9663000657014047e-06,1.3807300742580806e-05,0.0016443680360828028,0.04841083563260156,0.07485400023445331,5
206,1,0.07034715065448359,0.3314159230808455,0.0006505533399334174,3.297478957995241e-06,0.0006255512858860346,0.1140011887674345,0.009766192362177082,0.012315999331483017,0.4283744654234357,0.0324996782753631,6
206,2,0.19753706923337633,9.198436246009707e-05,0.007446298500346337,0.002258408939385951,0.0019781518860312523,0.710837105822462,0.014315578183831845,0.007384126731783883,0.017196503800314216,0.040954772540008066,6
207,1,0.03377035653287661,0.03747073164973289,0.00036501267295342254,0.013603814236565053,0.14826234999662913,0.0006819938635146324,0.5992754547778921,0.03771407489269278,0.12872543253554142,0.00013077884160186875,7
208,1,0.0003457331180697618,0.0002342471498353733,0.1453827473973346,0.02105507044543489,0.0009108033512932575,0.0018827583898709665,4.076048937427622e-05,0.5998141466412387,0.00015847205781118108,0.23017526095973714,8
209,1,0.0004989017776510849,0.009211126798946015,0.008216341602825934,0.03280871152359299,7.584363846112831e-05,0.28186154653217943,0.3768149912650144,0.16554517455247286,0.11166121961117881,0.01330614269767733,9
209,2,0.047390367295118654,0.11097887325602916,0.002621729804364894,0.00020444238227068266,0.0004011479047080644,4.9384796317582025e-05,0.6230478255381534,0.03718306637812409,0.1780326900107804,9.04726341331266e-05,9
209,3,0.17060258011799398,0.15502352202538927,0.00042514178821136453,0.009538893546784255,0.0002277030430691148,0.04093978467385698,0.0015106316533263634,0.48920633549028464,0.1115047184972148,0.021020689163869212,9
209,4,2.207564642170714e-05,0.2907087900725414,0.004224627200102607,0.001795837795576401,0.00019942121369949677,0.1501554808986066,0.10700255064610746,0.00020350902878489254,0.44522621306115484,0.00046149443700446426,9
210,1,0.05086433408709501,0.01002551581220089,0.005934109049419491,0.0042771403551984935,0.00041219558809706,0.00031529751229897936,0.006101610976677201,0.010425419589676221,0.2870892021346001,0.6245551748947367,10
211,1,0.3932312438737742,0.3589960144502818,0.04555659629755634,0.02274342512835896,0.03438466218245316,1.652253294001921e-05,0.01011652171395882,0.028723217432465288,0.01258699700706484,0.09364479938114656,1
212,1,0.020282826293167293,0.30237033343863046,0.36465330526097206,0.00026485838586067894,0.05043307796701421,0.009400118579623045,0.06956125189206191,0.005701746804197266,0.03379639572999034,0.14353608564848283,2
212,2,0.34499244403162344,0.0008482146100854305,0.5071631665732196,0.006546848340582645,0.0022080400439528107,0.0067799961232901974,0.013507555292024777,0.0225647158696471,0.04181047964569543,0.05357853946987862,2
212,3,0.5843731314303794,0.24640886483357588,0.006829120083354758,0.011492387645142712,0.0028401730921663155,0.020924364797644694,0.00971398077100056,0.11092654230203931,0.005191477044080786,0.001299958000615529,2
213,1,0.02357646758641797,0.02904998564906447,0.09859203661286381,0.45107226598463385,0.06990380572537973,0.0004497961170245646,0.0288310893913927,0.057598123220764776,0.09730243545315849,0.1436239942592996,3
214,1,0.0973844179965957,0.005189891598238815,0.2441919703731904,0.03473830446482335,0.38834247988321796,0.07940844441641536,0.0038699685909565785,0.009601614786882554,0.002026199906545917,0.13524670798313346,4
214,2,0.16728659101534638,0.4042272414995854,0.0054188124419203895,0.0046249393460390505,0.006086994589701244,0.20421739007944073,0.015752823919334708,0.0027899716375772094,0.16333840959554038,0.026256825875514322,4
214,3,0.4552272839138734,8.502496991931879e-05,0.021981777082069633,0.10390076494989475,0.01601753372248539,0.3034227421519847,0.00034572592928607947,0.00010508020408888161,0.03319960904443457,0.06571445803196319,4
215,1,0.049996574107591125,0.0705918639919599,0.028200399167264197,0.6093417063308014,0.20496927436559917,0.00046766206013858024,0.0036412803760533722,0.005116580974140168,0.010413147521996825,0.01726151110445512,5
215,2,0.17891280487091338,0.1751227402817239,0.0007928098557166138,0.001989715008155924,0.5893825672694957,0.0009657468711890486,0.0013691989485817002,0.0009188419113818735,0.0011244836826630948,0.04942109130017861,5
215,3,0.2883443951351715,0.39054538059796623,0.029591347840671033,0.004767489854989321,0.003190669100585963,5.123126629932809e-05,0.06950211183358475,0.014894964972034403,0.1983180749945132,0.000794334404184361,5
216,1,0.10061568099962231,0.015489152558649227,0.0006588617071248303,0.00020128537823908406,8.117659562354717e-05,0.6166126417634558,0.00902292066356587,0.03054438513763577,0.11031038824694059,0.11646350694914305,6
217,1,0.003364283884552414,0.22992199654099632,0.00021893661428356432,0.00727524551978894,0.04521114659550773,0.036455997011974973,0.6209964387161874,0.011791863001498473,0.04324456826028317,0.001519523854927129,7
218,1,0.00017571556311025575,0.001769878677926052,0.02762500667628653,0.00013194127456521153,0.019549926004646265,0.0003061915726651323,0.000779361103641194,0.7237520185040395,0.010056454569459836,0.21585350605366008,8
219,1,0.00032674109514564063,0.003122164868615545,0.004762149855936783,0.14701067627338202,1.4006529943115216e-05,0.3077920844924578,0.19707919419207032,0.21771142640837196,0.11139852268659343,0.010783033597483394,9
219,2,0.009488702153840034,0.03061699093446786,0.005243890420027876,0.0052249045437883085,0.00022774643244837187,5.9605723161648805e-05,0.6141333646881877,0.26227661397150875,0.072554347760239,0.00017383337233043748,9
219,3,0.08133544849490228,0.0003299229083641452,0.024338053358075568,0.18134687405216007,7.27412991321211e-05,0.05192464206216417,0.0009223688904402949,0.38930270119768096,0.1641096487440631,0.10631759899301726,9
219,4,6.406203272958338e-05,0.0014057113891535761,0.26354144739700835,0.18881990181464456,2.4815885327266507e-05,0.2520954179382359,0.004636911907932294,0.0024060844336041593,0.2867274232996461,0.0002782239017182301,9
220,1,0.01563530449546353,0.017957720715415876,0.0037894738955667703,0.0007681666726716947,0.001993546073167025,0.00031152991374591254,0.0872120801082271,0.0024903460545475263,0.3235886952496735,0.5462531368215211,10
220,2,0.06297486761811424,0.008615553908218408,0.006859186537044315,0.0051066655884063035,2.3011182841429958e-05,0.00010700543889840618,0.28919398618112774,0.03989768271039774,2.0538226508207835e-07,0.5872218354526865,10
221,1,0.4462690566943759,0.20528655916401134,0.04727839298156468,0.04725626488224702,0.02766776292709066,9.742701244237344e-06,0.05731289898452564,0.10979994857395663,0.04166214227280716,0.017457230818176864,1
221,2,0.000905259260976572,0.870824736437282,0.0004084137891416278,0.0029105711849934626,0.0008115922594179626,0.00022189542882930825,0.03146102444042995,0.08530338377240514,0.0003680361701412959,0.0067850872563825935,1
222,1,0.31668378572171,0.014024527171931268,0.4550193573988541,0.012457683984746058,0.043563862612930174,0.005885845764760412,0.03107829887831568,0.006407272109537103,0.07102371845264942,0.04385564790456571,2
222,2,0.30856688855862197,0.38618495195044383,0.004363168644819836,0.0032034213845058457,0.0015187848644390288,0.2805164532763033,0.009200176715645597,0.004518237199147981,0.0005172899099643,0.0014106274961083484,2
222,3,0.0015439795170835093,0.7880623305432178,0.16621378696342323,0.0034226431684439757,0.0001793207885849151,0.025433288013212093,0.011344114936693175,0.0029297430503483633,9.772687677304367e-05,0.0007730661422200309,2
223,1,0.021514249801002736,0.033449783285083946,0.0855984339115304,0.45225851645522275,0.07398789992251986,0.00043344896523623953,0.030171066069832633,0.05690949504827591,0.10307070718989957,0.1426063993513959,3
224,1,0.2820957713007388,0.11932180688293743,0.04638449807965943,0.000808455577219494,0.46991952246752944,0.005580622010291024,0.0030844115158346315,0.00502965919031599,0.00375679823253743,0.06401845474293633,4
224,2,0.36071035110672234,0.40977609061134623,0.0051330958662183564,0.0026802330798582265,0.0012907617619651332,0.13353802246288562,0.001144282449008917,0.0034322535246939147,0.07010881790900504,0.012186091228296484,4
224,3,0.010319670163253912,0.951143351242192,0.0029695364758466868,0.00553848166370091,0.006490662393545074,0.009793469063098689,3.396758048867705e-05,0.001688975447920227,0.0005775007547329698,0.01144438521522082,4
225,1,0.1562185185811143,0.026550914042824808,0.08975541808638461,0.4759237816376544,0.19840965067188773,0.00022851653980273255,0.009744561518040625,0.0016710835818097725,0.016941894946603673,0.02455566039387755,5
225,2,0.030500582732302266,0.1215301668602033,0.0009861036764230858,0.0019476780564981948,0.5415743446331432,0.00048255721610993826,0.0777585386105217,0.0013671937085573782,0.0007221273748254165,0.2231307071314154,5
225,3,0.25776492755619473,0.22673300800233462,0.12143829528787113,0.06609529604345275,0.0012358178723633675,2.7657298669857007e-05,0.2185119920349027,0.06215560921953531,0.03597833935233296,0.010059057332342799,5
225,4,0.00138344142376103,0.6943426611272568,0.025180683856316905,0.2710020428242886,0.0016380909782169844,5.629922575722125e-05,0.0016052319933678762,0.003909927009830428,5.317947948504083e-05,0.0008284420817192601,5
226,1,0.14980074831147225,0.05621181638050878,0.0007983530407353577,4.5525788446502994e-05,3.956309129227201e-05,0.4995393702336892,0.0030069714274866505,0.136995333088929,0.07015528799451941,0.08340703064292052,6
227,1,0.10236537007042665,0.04995223889174277,0.003080598903093326,0.0032189060837009334,0.06772059585165562,0.02472505774465549,0.6578412681799308,0.002327917855960366,0.08782944206167687,0.0009386043571572552,7
228,1,0.00017941963324427646,0.00014895373270479455,0.21632983239583473,0.0021437576022141523,0.002116557634703802,0.0032630611947144623,0.000294829272338186,0.5142265551440499,0.00117533848704676,0.2601216949031489,8
229,1,0.0005335786346787215,0.00860131493465196,0.008557576970131882,0.042007828430707654,6.673825329178373e-05,0.29559736157759653,0.376570457219322,0.15713941220069816,0.09696963618945198,0.013956095589469374,9
229,2,0.04698889509106184,0.12748172614042028,0.0023673027570480353,0.0003245649514228521,0.00031760381782202545,6.95700884233308e-05,0.6432226249314023,0.0380054794308624,0.14113032063620876,9.191215532821547e-05,9
229,3,0.17959287927819884,0.14718910815974773,0.0004696353207661137,0.01220369229769207,0.0002030494228510399,0.04668356725801581,0.0014386509865006835,0.49242955092196283,0.09752629851365538,0.02226356784060934,9
229,4,2.159658875374257e-05,0.2851584244006089,0.004270612635613172,0.0019223769368624719,0.00019372926977390803,0.15599140376874557,0.11164480426105611,0.0001923801889992118,0.4401214824412342,0.000483189508352544,9
230,1,0.10409112776343273,0.0007933594166967989,0.043014095013945215,0.05067586800988759,0.0003903413341758325,0.0018276197216993476,0.00995390382718897,0.0027226050377942737,0.1613517187587625,0.6251793611164167,10
231,1,0.5226921724092565,0.07547608393566892,0.10407841134929484,0.02974473350877699,0.030650917911052546,3.284696317543436e-06,0.0010789112461212292,0.05640927388745942,0.045269777941206,0.13459643311484595,1
231,2,0.0048781346053563025,0.9305130127705576,0.0027288522092604197,0.0012209613777530697,0.003310012845543422,0.0002048263311997151,0.019988856670000346,0.03317301115298714,0.0024628217526277397,0.0015195102847142567,1
232,1,0.27642776278021536,0.02316967587754341,0.46830854285473766,0.09972096263790396,0.008945093577597976,0.005504527651573699,0.0032147401438987816,0.07385122891320747,0.00875154113954554,0.032105924423776196,2
232,2,0.2032361288405869,0.5149676277542621,0.0007360823056205602,0.00444605406339912,0.000859830832637191,0.2004148495543767,0.0008713133183671195,0.07301545234960272,0.0005612830629690124,0.0008913779181784514,2
232,3,0.6660407130180898,0.0031935577788512856,0.2627945284495017,0.00254564669271679,0.0005527552711258483,0.03366684958533826,0.011125649419311942,0.003601268477362178,0.014303559896878612,0.0021754714108236893,2
234,1,0.3510666969567207,0.09309298444860549,0.0007449863707991823,0.005287600425918398,0.42646699181648495,0.0005369388014542975,0.06899320399913693,0.0033818067435392347,0.002002658634137727,0.04842613180320301,4
234,2,0.4125681925655715,0.4266350479531641,0.006333459238865462,0.0021612572687876815,0.002218840029980148,0.0056372892720893885,0.0034888718169709555,0.026904633964674192,0.055161425442798465,0.05889098244709821,4
234,3,0.542407478203571,0.010752094634565324,0.0017574457531128024,0.0022923378199630733,0.0414525112150433,0.2957624117375097,0.0004249451256516089,5.617016004539828e-05,0.09419949297801641,0.0108951123725213,4
235,1,0.03600771726985209,0.07836551069482833,0.013651347331318129,0.3314875351106441,0.29632557391987807,1.5342429672769396e-05,0.16247732772390328,0.0019986283910850135,0.006715271495429452,0.0729557456333889,5
235,2,0.11818672098988228,0.23620438564390508,0.10433693876691576,0.45345752171195475,0.0008894528248305278,0.0010359804378999922,0.03908035414001738,0.022103854981237785,0.007495435536610757,0.017209354966745638,5
235,3,0.35607387768302484,0.4047093405480887,0.00019942727920154216,0.0023292001961758395,0.10443484668948674,0.0017604344878040202,0.0005833876025645929,0.0013481637105647129,0.00046797183584302025,0.1280933499672458,5
236,1,0.056202024453214955,0.23756445936618803,0.00019113820834481084,6.325115662682632e-05,0.00010931762352396943,0.6194721488728264,0.008930911850693288,0.021564776608463846,0.038211015440770456,0.01769095641934723,6
237,1,0.03298570940399939,0.019877889281985407,0.0038282377238982616,0.007791691865362497,0.06162048677045571,0.02746246404247805,0.6926069238572019,0.007311569492130791,0.14282135567734483,0.0036936718851432342,7
238,1,0.0006121601072635462,6.660755478533634e-05,0.2724221074657072,0.002021174980469679,0.0010247291065434744,0.0017934182032741117,2.8966438786051493e-05,0.5048351608714954,0.0024567100553152484,0.21473896521635985,8
239,1,0.0006494880800043631,0.009609948032094279,0.001705017321286999,0.009522539488388321,0.00015679230921966737,0.08556399676193913,0.384490505378876,0.22362932399107263,0.26868429576870717,0.015988092868411453,9
239,2,9.627209917879809e-06,0.13670528603417126,0.015907158731286234,0.0025555674277305024,0.00021605437534822424,0.17160248689080534,0.4901859082672711,0.0011012181266259217,0.181478348760507,0.00023834417633664335,9
239,3,0.03601065153042069,0.0387990860460071,0.00013451037079823056,0.00890227539221368,6.406028100845823e-06,0.33111681899003154,7.313207685605164e-05,0.17038315516417493,0.3948815227195755,0.019692441681821417,9
240,1,0.07070638075657423,0.004029606818579066,0.024485581747586905,0.006458827176646767,0.002450306656831564,0.0004435253286759723,0.015606149536334112,0.0013113667065986552,0.16501440695568187,0.7094938483164909,10
241,1,0.23158054014822266,0.3767978593825063,0.009199385845811465,0.0009307586563601779,0.11556305628594309,9.949157071470414e-06,0.028572662927802972,0.008796684580533799,0.15484784838364918,0.07370125463209885,1
241,2,0.6287540386193048,0.009664240669314475,0.017131171347149098,0.0009113505637812371,0.012078496211759819,0.002379053805043812,0.22771765200376257,0.007910720822086931,0.0894900319005067,0.003963244057290555,1
242,1,0.31668206994533815,0.01300486488377714,0.45524400249026425,0.012864521368918854,0.04181861148814296,0.005512479740502722,0.029099653409591874,0.007117516866253433,0.07201007114993038,0.046646208657280246,2
