position_id,sample_id,participant_id,object_name,object_id,duration,fsp,fid,fgd,fopr,gIA,gGA,gDA
517,179,18,apple,7,3.148,0.224664573,0.4410654412012629,0.2696135248248643,0.4751243781094527,0.4059430718183441,0.3894700534971055,0.4498708932604
590,179,18,bowl,9,4.012,0.286326006,0.5849327221680753,0.4082785618766451,0.7209302325581395,0.4250769525354883,0.6242959728789309,0.4670062744267464
180,180,18,Alarm,10,2.848,1.0,0.3911115241988975,0.1603508534545284,0.1666666666666666,0.7260451477271783,0.162504398186899,0.4498708932604
181,181,19,cup,2,4.391,0.504017447,0.5404712500435249,0.4086936779423026,0.7997481108312342,0.6097681818888191,0.7045560243641752,0.7557459441136821
393,181,19,Kettle,1,4.089,0.469352617,0.4802706854709116,0.4410813860230822,0.8313725490196079,0.4059430601234782,0.7227150869951707,0.4498708932604
182,182,19,cup,2,4.126,0.35361673,0.4876462513291457,0.3844485633909715,0.7632241813602015,0.438340854772393,0.6649022990035791,0.5595900092919445
394,182,19,medicine,3,3.482,0.298423037,0.3592715374723146,0.2943881333845202,0.5784313725490197,0.2797322560441594,0.3915260800059083,0.2330732943105798
518,182,19,Kettle,1,3.519,0.301594104,0.3666471033305486,0.3763424922270065,0.7588235294117647,0.293731114762962,0.6662654031295927,0.4498708932604
183,183,19,milk,4,5.029,1.0,0.6676499261936153,0.4321845531624866,0.8325358851674641,0.7289318410192337,0.7212253288290994,0.7557459441136821
184,184,19,coffee,5,3.288,0.313381624,0.320599651621033,0.3038711217367792,0.5882352941176471,0.2208950025542903,0.4259560317612482,0.2351239526792038
395,184,19,cup,2,3.856,0.367518109,0.4338245545258158,0.3597459938481058,0.707808564231738,0.4059429575847986,0.6210884117331574,0.4498708932604
519,184,19,Kettle,1,2.68,0.255432711,0.1994011640046459,0.2810513836394495,0.5490196078431373,0.1772137346444492,0.3894700592380119,0.1942802820673289
185,185,19,coffee,5,3.148,0.186008036,0.2926921051304176,0.2903005490903348,0.5490196078431373,0.1772137346444492,0.3894700592380119,0.1942802820673289
396,185,19,cup,2,4.492,0.265421886,0.5606045514403261,0.4179342687713005,0.8123425692695214,0.4059429857617564,0.7188256581586191,0.4498708932604
520,185,19,milk,4,4.356,0.257385961,0.5334943634208711,0.3678865981595641,0.722488038277512,0.4059430999761577,0.6366989990262545,0.4498708932604
591,185,19,Kettle,1,3.62,0.213897424,0.3867804047273497,0.3878137698996445,0.7686274509803922,0.3394197475903985,0.6678796963152048,0.449871001228504
186,186,19,yoghurt,6,4.124,1.0,0.4872475720935653,0.3680278342524044,0.6842105263157895,0.7270927768589824,0.5948180378588299,0.7557459441136821
187,187,19,apple,7,4.86,1.0,0.6339615307870867,0.4490198199065747,0.8308457711442786,0.7289318410192337,0.7240387283478025,0.7557459441136821
188,188,19,banana,8,4.76,1.0,0.6140275690080756,0.4203950733231689,0.8118811881188119,0.7279355048425933,0.7192408749368591,0.7557459441136821
189,189,19,banana,8,3.928,0.257202724,0.4481770070067037,0.3388903466870568,0.6485148514851485,0.4059430718183441,0.5494012585930054,0.4498708932604
397,189,19,yoghurt,6,3.227,0.211301729,0.3084399349358363,0.2729469104838541,0.4502923976608187,0.1865060419362064,0.3894700586267934,0.1942802820084355
521,189,19,apple,7,3.387,0.221778418,0.340334273782254,0.294659146626575,0.5522388059701493,0.2460067703407734,0.3894700592380119,0.1942802820673289
592,189,19,bowl,9,2.915,0.190872184,0.2462459741853219,0.2719801071692849,0.4418604651162791,0.1772137346444492,0.3894700574064671,0.1942802818908521
190,190,19,Alarm,10,5.8,1.0,0.8213407715097903,0.5047999089840615,0.9019607843137256,0.7289318410192337,0.727377296857638,0.7557459441136821
191,191,20,cup,2,1.708,0.286384977,0.23536119613554,0.1632233294848632,0.1586901763224181,0.1811913718923239,0.162504398186899,0.1942802685764803
398,191,20,Kettle,1,3.348,0.561368209,0.598366438265444,0.3569208240881838,0.7333333333333333,0.7009389816239132,0.6480466775554791,0.7557459441136821
192,192,20,cup,2,2.948,0.329459097,0.5098285743313211,0.2766721673854315,0.4962216624685138,0.5391660004891777,0.3894700592380119,0.4498708932604
399,192,20,medicine,3,1.776,0.198480107,0.2504126330043409,0.162105726833495,0.1372549019607843,0.1772137346444492,0.162504398186899,0.1942802685764803
522,192,20,Kettle,1,2.98,0.333035315,0.516911603446051,0.3151244856373841,0.6705882352941176,0.5597698609367975,0.5785583786034169,0.74421008503717
193,193,20,cup,2,1.64,0.394610202,0.2203097592667391,0.1570019415999933,0.1460957178841309,0.3394590218064298,0.162504398186899,0.2002339797591761
400,193,20,milk,4,2.08,0.500481232,0.3177014095942744,0.1504391307202601,0.1196172248803827,0.4059430193871117,0.162504398186899,0.1942803022930027
194,194,20,cup,2,2.597,0.275777849,0.4321365987291282,0.2445588269797061,0.4055415617128463,0.4059430718183441,0.3571442317533437,0.400062342251337
401,194,20,coffee,5,2.938,0.311988956,0.5076151277329681,0.2699446901206682,0.5,0.5277768763037811,0.3894700654755885,0.4498708932604
523,194,20,Kettle,1,2.973,0.315705639,0.5153621908272038,0.3143294465907655,0.6627450980392157,0.5520277967867547,0.568668490363781,0.7345127078156723
195,195,20,cup,2,2.312,0.174201326,0.3690533706760656,0.2184838924622368,0.3085642317380352,0.2985073091253986,0.2695665946655454,0.2473261908732373
402,195,20,coffee,5,2.952,0.222423146,0.5107139529706624,0.2713017473853127,0.5098039215686274,0.4059430215482115,0.3894700631510904,0.4498708932604
524,195,20,milk,4,3.324,0.25045208,0.5930541664293967,0.2692900312011451,0.4545454545454545,0.4059430762597973,0.3894700583696545,0.4498708932604
593,195,20,Kettle,1,4.324,0.325798674,0.8143988262647041,0.4677719825881309,0.8666666666666667,0.5764767325025195,0.7271448163572235,0.7557459441136821
196,196,20,yoghurt,6,3.116,1.0,0.5470144771836528,0.2611810436629967,0.4210526315789473,0.7201251384919609,0.3805440526602112,0.4498708959251536
197,197,20,apple,7,2.48,1.0,0.4062392735283973,0.199611535856066,0.2562189054726368,0.7284760312996523,0.2249321250799983,0.4498708932604
198,198,20,banana,8,2.58,1.0,0.4283737395119281,0.2068370155506636,0.2871287128712871,0.7289318410192337,0.2518925562830034,0.4498708932604
199,199,20,yoghurt,6,1.572,0.145663454,0.2052583223979382,0.0975188961728721,0.0643274853801169,0.1772137346444492,0.162504398186899,0.1942802685764803
403,199,20,apple,7,3.252,0.301334322,0.5771173509212545,0.2805120380774915,0.5149253731343284,0.5103284306858749,0.3894700592380119,0.4498708932604
525,199,20,banana,8,2.68,0.248332098,0.4505082054954588,0.2166332567328886,0.292079207920792,0.4059430718183441,0.2560197408069963,0.2484544547185758
594,199,20,bowl,9,2.148,0.199036323,0.3327528464630753,0.1766830107604014,0.2093023255813953,0.2326098990324174,0.1767420084338828,0.1942802685764803
200,200,20,Alarm,10,3.556,1.0,0.644406127511188,0.2429626188051075,0.4019607843137255,0.7289318410192337,0.3522354317833133,0.4498709754389229
201,201,21,cup,2,2.112,0.263604593,0.2385005415420049,0.2001856928008548,0.2670025188916876,0.1772137346444492,0.2346256132330719,0.1942802685764803
404,201,21,Kettle,1,5.296,0.661008487,0.6970282699318098,0.578168833061439,0.9529411764705882,0.7223755526026996,0.727377296857638,0.7557459441136821
202,202,21,cup,2,2.68,0.222739362,0.3202982016316435,0.2521525798391797,0.4206549118387909,0.2098383846723233,0.3795677685438947,0.1952428237620812
405,202,21,medicine,3,4.056,0.337101064,0.5184559133980917,0.3388958129626493,0.6764705882352942,0.5654802807957753,0.5857069819065487,0.7519945120964215
526,202,21,Kettle,1,4.66,0.387300532,0.605437932225806,0.5059338568258176,0.9176470588235294,0.6816483697408718,0.727377296857638,0.7557459441136821
203,203,21,milk,4,2.244,1.0,0.2575098569149491,0.1661075774074507,0.1483253588516746,0.7289318410192337,0.162504398186899,0.4498708932604
204,204,21,coffee,5,3.62,0.31754386,0.4556675686813974,0.3360527654412045,0.6372549019607843,0.4059430899900181,0.5325682864023819,0.4498708932604
406,204,21,cup,2,3.52,0.30877193,0.4412665721867427,0.329005018416984,0.6297229219143576,0.4059431150184304,0.5202816885024095,0.4498708932604
527,204,21,Kettle,1,3.756,0.329473684,0.4752529239141277,0.4032602428053748,0.7843137254901961,0.4059431304144701,0.678510789085912,0.4498708932604
205,205,21,coffee,5,2.58,0.202067669,0.3058972051369888,0.2352427972104747,0.3799019607843137,0.1812070551945899,0.3252162010959187,0.2006057011919695
407,205,21,cup,2,2.748,0.215225564,0.3300908792480087,0.2583739677240496,0.4534005037783375,0.227844717857116,0.3894700722116601,0.1942802833173933
528,205,21,milk,4,3.384,0.265037594,0.4216812169540123,0.2750223897452392,0.4736842105263157,0.4059430718183441,0.3894700592380119,0.4498708932604
595,205,21,Kettle,1,3.284,0.257205514,0.4072802204593576,0.3496518956619577,0.7176470588235294,0.4059430682305919,0.6315913259212816,0.4498708932604
206,206,21,yoghurt,6,3.988,1.0,0.5086632357817266,0.3536119974268494,0.6608187134502924,0.7246119533241366,0.5661672761360221,0.7322386613067091
207,207,21,apple,7,5.028,1.0,0.6584335993261351,0.4666251105454341,0.8507462686567164,0.7289318410192337,0.726955824601539,0.7557459441136821
208,208,21,banana,8,5.359,1.0,0.7061008977234421,0.4790745580046968,0.8787128712871287,0.7289318410192337,0.727377296857638,0.7557459441136821
209,209,21,yoghurt,6,2.68,0.206535142,0.3202982016316435,0.2149655667810704,0.2807017543859649,0.2098383846723233,0.246473556604219,0.1942802685764803
408,209,21,apple,7,3.148,0.242601726,0.3876948652266273,0.2696135248248643,0.4751243781094527,0.3419414911538919,0.3894700534971055,0.2936900059896351
529,209,21,banana,8,3.084,0.237669544,0.3784782274700483,0.2562100711090777,0.4257425742574257,0.318697450328629,0.3878543385663324,0.2593892035254281
596,209,21,bowl,9,2.784,0.214549938,0.3352752379860843,0.2557038103901927,0.3837209302325581,0.2370896791626412,0.3351801693125611,0.1996133185131811
210,210,21,Alarm,10,5.732,1.0,0.7598166146485041,0.4968654456453052,0.8627450980392157,0.7289318410192337,0.727377296857638,0.7557459441136821
211,211,22,cup,2,3.42,0.428786359,0.4561776660252529,0.3198559185862931,0.6095717884130982,0.4059430718183441,0.4816766259474271,0.449870872395311
409,211,22,Kettle,1,4.156,0.52106319,0.5747880613125449,0.4486910454692875,0.8431372549019608,0.6666052122703456,0.7239836048522724,0.7557459441136821
212,212,22,cup,2,3.388,0.327153341,0.4510206923171097,0.3169282066404719,0.6020151133501259,0.4059430479513794,0.4642074007366779,0.4498708150685576
410,212,22,medicine,3,2.547,0.24594438,0.315488977049973,0.2218886901692748,0.3480392156862745,0.2006208967962303,0.2987422913293699,0.1987105036387156
530,212,22,Kettle,1,3.249,0.31373117,0.428620087772363,0.3456767004288654,0.7098039215686275,0.4059429916110041,0.6232337493462531,0.4498708932604
213,213,22,milk,4,5.092,1.0,0.7256295422757316,0.4382035296337854,0.854066985645933,0.7289318410192337,0.7222338903439655,0.7557459441136821
214,214,22,coffee,5,3.784,0.444967074,0.514838241955381,0.3519497219698965,0.6764705882352942,0.5505217583218434,0.5857069819065487,0.7375969869696266
411,214,22,cup,2,1.829,0.215075259,0.1997793794735114,0.1742937402799993,0.1801007556675063,0.1772137346444492,0.162504398186899,0.1942802685764803
531,214,22,Kettle,1,2.218,0.260818438,0.2624688411131264,0.2285788065626303,0.3137254901960784,0.1772137346444492,0.2737755805393326,0.1942802685764803
215,215,22,milk,4,2.916,0.253190935,0.3749553301219985,0.230309993101305,0.3732057416267942,0.3108263682384863,0.3160855243974104,0.2812085595235665
412,215,22,coffee,5,2.603,0.226013719,0.3245136810392234,0.237472248430962,0.392156862745098,0.2176972316952399,0.3389012620332833,0.1992429444405083
532,215,22,cup,2,2.339,0.203091083,0.2819686479470426,0.2209541494165234,0.3224181360201511,0.1772137346444492,0.2808668432320561,0.1947632527884611
597,215,22,Kettle,1,2.318,0.201267691,0.2785843839510737,0.2399365072286084,0.3803921568627451,0.1772137346444492,0.3278865149377467,0.2003396064965401
216,216,22,yoghurt,6,5.264,1.0,0.753348275957001,0.4888664664666156,0.8888888888888888,0.7289318410192337,0.727377296857638,0.7557459441136821
217,217,22,apple,7,3.62,1.0,0.4884087517011475,0.3190760080483265,0.6169154228855721,0.726959368604678,0.4969012930677353,0.6874115659196008
218,218,22,banana,8,4.692,1.0,0.6611673709239425,0.4137336293192559,0.7920792079207921,0.7289318410192337,0.6950704700596204,0.7557459441136821
219,219,22,yoghurt,6,3.419,0.229709755,0.4560165105968734,0.2932986801199317,0.52046783625731,0.4059430718183441,0.3894700592380119,0.4498708932604
413,219,22,apple,7,3.12,0.20962107,0.407831037511411,0.2666793097183877,0.4626865671641791,0.4059430681117016,0.3894700668749351,0.4498708932604
533,219,22,banana,8,3.016,0.202633701,0.3910708729599458,0.2495486271051646,0.4108910891089108,0.3517798110462508,0.3651182989652439,0.3119083551351529
598,219,22,bowl,9,4.224,0.283794679,0.5857466304423492,0.4346188284199089,0.7906976744186046,0.4059429990328004,0.7015465170908048,0.4498708932604
220,220,22,Alarm,10,4.292,1.0,0.5967051995721533,0.3288415161187038,0.6666666666666666,0.7258158354348222,0.5736686686251598,0.7392690185345653
221,221,23,Kettle,1,1.608,0.3403895,0.1041923060997321,0.1592968325001633,0.1137254901960784,0.2567932250586156,0.162504398186899,0.1942802685764803
414,221,23,cup,2,2.548,0.539373412,0.3460224924915068,0.2400757680626675,0.3853904282115869,0.4059430453704344,0.3328107702405269,0.3327735993764636
222,222,23,medicine,3,2.117,0.259882151,0.2351407793693207,0.188546700241408,0.2450980392156862,0.1772137346444492,0.2145027655885738,0.1942802685764803
415,222,23,Kettle,1,2.536,0.311318438,0.3429352986226756,0.2646962946804409,0.5098039215686274,0.2505744593715632,0.3894700582244415,0.1983850278780252
534,222,23,cup,2,2.989,0.366928554,0.4594768671710521,0.2804232983160148,0.5037783375314862,0.4059430626460302,0.3894700592380119,0.4498708932604
223,223,23,milk,4,3.016,1.0,0.4664230533759222,0.2398639240081285,0.4066985645933014,0.7289318410192337,0.3575339693142282,0.4498709646476885
224,224,23,coffee,5,3.352,0.316465257,0.5528644817031949,0.3100748120894395,0.5980392156862745,0.5710316361777062,0.4541266073033475,0.6245721103216099
416,224,23,Kettle,1,2.716,0.25641994,0.3892432066551431,0.2851401558792016,0.5647058823529412,0.3463450954826513,0.3894700598177497,0.3014545201047438
535,224,23,cup,2,3.552,0.335347432,0.604317712850381,0.3319327303628052,0.6372795969773299,0.5967222199103204,0.5326070606859654,0.7074316233835948
225,225,23,milk,4,3.688,0.257685858,0.6393059100304677,0.3040663397019829,0.5645933014354066,0.4059430718183441,0.3894700598865336,0.4498708932604
417,225,23,coffee,5,2.917,0.20381498,0.4409537039580651,0.2679091042237015,0.4950980392156863,0.4059430718183441,0.3894700581318956,0.4498708932604
536,225,23,Kettle,1,2.444,0.170765791,0.31926681229497,0.254247210067741,0.4588235294117647,0.2078861833743978,0.3894700780823642,0.1942802838830597
599,225,23,cup,2,3.284,0.229457798,0.5353703831131515,0.3074131428165532,0.5667506297229219,0.4059430883519282,0.3894700583659683,0.4498708932604
226,226,23,yoghurt,6,3.32,1.0,0.544631964719645,0.2828047989013292,0.4970760233918128,0.720405655809603,0.3894700592380119,0.4498708932604
227,227,23,apple,7,3.752,1.0,0.655770943997567,0.3329087364074303,0.6517412935323383,0.7289318410192337,0.5539436318233613,0.7220535425177259
228,228,23,banana,8,3.552,1.0,0.604317712850381,0.3020564798418907,0.5594059405940595,0.7267490702057999,0.3894700592380119,0.4498708932604
229,229,23,yoghurt,6,2.916,0.211120765,0.4406964378023291,0.2399812836254158,0.3654970760233918,0.4059430718183441,0.3150051409256843,0.3025544095824937
418,229,23,apple,7,3.82,0.276571098,0.6732650425876103,0.340034687380302,0.6567164179104478,0.4059430718183441,0.5607379699724383,0.4498708932604
537,229,23,banana,8,3.184,0.230524182,0.5096437675395586,0.2660063122913027,0.4653465346534653,0.405943055295431,0.389470053930559,0.4498708932604
600,229,23,bowl,9,2.984,0.21604402,0.4581905363923724,0.2805531184498755,0.5116279069767442,0.4059430718183441,0.3894700592380119,0.4498708932604
230,230,23,Alarm,10,2.008,1.0,0.2070987683941043,0.0623368945640109,0.0098039215686274,0.7289318410192337,0.162504398186899,0.4498708932604
231,231,24,Kettle,1,1.608,0.396351984,0.3878968484943608,0.1592968325001633,0.1137254901960784,0.3426739342587525,0.162504398186899,0.2011457766957016
419,231,24,cup,2,2.213,0.545476953,0.5118727449161896,0.2094262836298527,0.2871536523929471,0.541659432484826,0.2519134124764204,0.3924923106624967
232,232,24,medicine,3,2.113,0.285193683,0.4913808612101022,0.1882365421955674,0.2352941176470588,0.4155232031518597,0.2048689085719536,0.2129615576125869
420,232,24,cup,2,2.044,0.275880686,0.4772414614529018,0.1939643049159849,0.2380352644836272,0.4059430718855287,0.2076087261323524,0.2136840404787014
538,232,24,Kettle,1,2.717,0.366716156,0.6151518387948701,0.2852537328858614,0.5686274509803921,0.6506868925048853,0.3894700602953926,0.4498708932604
233,233,24,milk,4,2.38,1.0,0.5460941907053555,0.1791009234407307,0.1818181818181818,0.7202330901006141,0.162504398186899,0.4498708932604
234,234,24,coffee,5,1.072,0.197349043,0.2780603518297323,0.0890683432759165,0.0294117647058823,0.1772137346444492,0.162504398186899,0.1942802685764803
421,234,24,cup,2,1.545,0.284425626,0.3749869617595257,0.1483102967608368,0.1246851385390428,0.3108951747103209,0.162504398186899,0.1942802685764803
539,234,24,Kettle,1,2.316,0.426362297,0.5329793851334595,0.2397093532152889,0.3764705882352941,0.5948104950728234,0.32417016668172,0.4498707867694394
235,235,24,coffee,5,1.004,0.247534517,0.2641258709095929,0.0824769222762149,0.0245098039215686,0.1772137346444492,0.162504398186899,0.1942802685764803
422,235,24,milk,4,1.076,0.265285996,0.2788800271779758,0.0545176644157516,0.0143540669856459,0.1772137346444492,0.162504398186899,0.1942802685764803
540,235,24,cup,2,1.608,0.396449704,0.3878968484943608,0.1540742296541722,0.1385390428211587,0.3428684496855044,0.162504398186899,0.2012011301997573
236,236,24,yoghurt,6,3.484,1.0,0.7723245868205605,0.3001886021321456,0.5380116959064327,0.7289318410192337,0.3894700592380119,0.4498708932604
237,237,24,apple,7,2.479,1.0,0.5663811555743821,0.1995067424594062,0.2487562189054726,0.7220743488533694,0.2179874728633792,0.4498708932604
238,238,24,banana,8,3.115,1.0,0.6967095359450979,0.2592469058755675,0.4356435643564356,0.7289318410192337,0.3894700660043424,0.4498708932604
239,239,24,bowl,9,0.927,0.146746874,0.2483471204559056,0.0249779850560379,0.0116279069767441,0.1772137346444492,0.162504398186899,0.1942802685764803
423,239,24,banana,8,1.502,0.237771094,0.3661754517659081,0.1012335356062779,0.0495049504950495,0.2928085015551558,0.162504398186899,0.1942802685764803
541,239,24,apple,7,0.964,0.152604084,0.2559291174271579,0.0407447465196917,0.0049751243781094,0.1772137346444492,0.162504398186899,0.1942802685764803
601,239,24,yoghurt,6,1.674,0.264999208,0.4014214917403785,0.1083307737920384,0.0818713450292397,0.3891957088332671,0.162504398186899,0.1963410915389475
240,240,24,Alarm,10,2.748,1.0,0.6215043227437572,0.1486825250151812,0.1274509803921568,0.7288461518791063,0.162504398186899,0.4498708932604
241,241,25,cup,2,1.477,0.3199047,0.3038553479395275,0.142088908875967,0.096977329974811,0.2297513270984002,0.162504398186899,0.1942802685764803
424,241,25,Kettle,1,2.841,0.615334633,0.5692942643191756,0.2993372817116744,0.615686274509804,0.6582938961977544,0.4944577907372128,0.6845981525053669
242,242,25,medicine,3,1.76,0.325083118,0.3589280849889707,0.1608650946501325,0.1176470588235294,0.2790985956351102,0.162504398186899,0.1942802685764803
425,242,25,Kettle,1,1.47,0.271518286,0.3024931247616261,0.1436232055811134,0.0803921568627451,0.1772710030157413,0.162504398186899,0.1942802685764803
542,242,25,cup,2,1.343,0.248060584,0.2777785042482718,0.129829115102841,0.0579345088161209,0.1772137346444492,0.162504398186899,0.1942802685764803
243,243,25,milk,4,0.865,1.0,0.1847581215287177,0.0343588702023539,0.0095693779904306,0.7289318410192337,0.162504398186899,0.4498708932604
244,244,25,coffee,5,2.204,0.336129327,0.4453319551301465,0.1987961163885954,0.2549019607843137,0.4059428941794629,0.2237213477957101,0.2277531170274095
426,244,25,cup,2,1.607,0.245081592,0.3291537783862682,0.1539827386558653,0.1360201511335012,0.2261558701846238,0.162504398186899,0.1942802685764803
543,244,25,Kettle,1,1.884,0.287326521,0.3830588955689387,0.1906440863382631,0.1647058823529411,0.3296906460132193,0.1645565505113371,0.1974858610366514
245,245,25,milk,4,2.815,0.373094765,0.5642345782298275,0.2206605228854132,0.3157894736842105,0.6504575354326213,0.2754576044298889,0.4498708932604
427,245,25,coffee,5,1.977,0.262027833,0.4011570035039147,0.1767924021690035,0.1862745098039215,0.3880552477137066,0.162504398186899,0.196481658245851
544,245,25,cup,2,1.613,0.213783963,0.3303213982530408,0.1545316846457067,0.1410579345088161,0.2282583254606076,0.162504398186899,0.1942802685764803
246,246,25,yoghurt,6,2.713,1.0,0.5443850404946926,0.2184635271872712,0.2923976608187134,0.7204346302861443,0.2562838334825423,0.4498708932604
247,247,25,apple,7,3.116,1.0,0.6228101748795886,0.2662601361317482,0.4577114427860697,0.7289318410192337,0.3894700698830399,0.4498708932604
248,248,25,banana,8,4.266,1.0,0.846603982677679,0.3720016418829774,0.7079207920792079,0.7289318410192337,0.6212093251327784,0.7557459441136821
249,249,25,apple,7,2.48,0.200517464,0.4990424690016881,0.199611535856066,0.2562189054726368,0.405943095123481,0.2249321250799983,0.2286938053017819
428,249,25,banana,8,2.413,0.195100259,0.4860040471560602,0.1904772927763478,0.2376237623762376,0.405943038089798,0.2071996034849452,0.2132857290334352
545,249,25,yoghurt,6,2.248,0.181759379,0.4538945008198126,0.1691740850998956,0.1812865497076023,0.4059430718183441,0.162504398186899,0.1942802959168154
602,249,25,bowl,9,2.848,0.230271669,0.5706564874970771,0.2636555889692912,0.4186046511627907,0.405943173244663,0.3770056488354869,0.4498708684939454
250,250,25,Alarm,10,3.007,1.0,0.6015984139665522,0.1789034956730907,0.2156862745098039,0.7264158972430795,0.1840540560097863,0.4498708932604
251,251,26,Kettle,1,1.04,0.322981366,0.2694612204033966,0.0947850927174072,0.0235294117647058,0.2338695230877684,0.162504398186899,0.1942802685764803
429,251,26,cup,2,2.012,0.62484472,0.4048410527848599,0.1910365929701638,0.2317380352644836,0.5230385177301836,0.2012577849343875,0.3619906316699454
252,252,26,medicine,3,1.477,0.28624031,0.3303264331098776,0.1389214129069085,0.0588235294117647,0.2282673645073701,0.162504398186899,0.1942802685764803
430,252,26,Kettle,1,1.738,0.336821705,0.3666784251382334,0.174061843365935,0.1372549019607843,0.2937924040949294,0.162504398186899,0.1942802685764803
546,252,26,cup,2,1.744,0.337984496,0.3675141031158968,0.1665170054239119,0.1687657430730478,0.2949626318167587,0.162504398186899,0.1942802685764803
253,253,26,milk,4,4.776,1.0,0.7898100411617781,0.408013107968223,0.7990430622009569,0.7289318410192337,0.7031735592347215,0.7557459441136821
254,254,26,Kettle,1,1.708,0.282641072,0.3625000352499167,0.1706545331661415,0.1294117647058823,0.2857571288170816,0.162504398186899,0.1942802685764803
431,254,26,coffee,5,1.7,0.281317227,0.3613857979463655,0.1499420548613956,0.1078431372549019,0.2836616732251843,0.162504398186899,0.1942802685764803
547,254,26,cup,2,2.158,0.357107397,0.4251758835746682,0.2043942787229726,0.2770780856423174,0.4059429111570066,0.243382724961932,0.2413504854556136
255,255,26,milk,4,2.248,0.28909465,0.4377110532396185,0.1664897346437236,0.1531100478468899,0.4059430779736877,0.162504398186899,0.1942802951682614
432,255,26,coffee,5,1.643,0.211291152,0.3534468571585636,0.1444168931410576,0.0833333333333333,0.2691532424870523,0.162504398186899,0.1942802685764803
548,255,26,cup,2,1.545,0.198688272,0.3397974501900622,0.1483102967608368,0.1246851385390428,0.2450635555422225,0.162504398186899,0.1942802685764803
603,255,26,Kettle,1,1.776,0.228395062,0.3719710523301013,0.1783777696190067,0.1529411764705882,0.3044786345512275,0.162504398186899,0.1942802685764803
256,256,26,yoghurt,6,3.81,1.0,0.6552658867579781,0.3347442109934025,0.6140350877192983,0.7289318410192337,0.4911122700181791,0.6806502702485738
257,257,26,apple,7,4.374,1.0,0.7338196166583334,0.3980902291298742,0.7810945273631841,0.7289318410192337,0.6753401268278167,0.7557459441136821
258,258,26,banana,8,3.553,1.0,0.6194710133813979,0.302154442253713,0.5643564356435643,0.7285987130222877,0.3894700592380119,0.4498708932604
259,259,26,yoghurt,6,1.636,0.183675761,0.3524718995179564,0.104302819384898,0.0760233918128654,0.2674096805995978,0.162504398186899,0.1942802685764803
433,259,26,apple,7,2.112,0.237116874,0.4187690190792492,0.1610475658852312,0.1442786069651741,0.4059430718183441,0.162504398186899,0.1942802959168154
549,259,26,banana,8,1.34,0.150443471,0.3112451192865644,0.0853636248910734,0.0396039603960396,0.1922183705033457,0.162504398186899,0.1942802685764803
604,259,26,bowl,9,3.183,0.35735938,0.5679375380921577,0.3052781799692599,0.5465116279069767,0.6358597330933006,0.3894700592380119,0.4498708932604
260,260,26,Alarm,10,4.056,1.0,0.6895286838421757,0.3013042610018441,0.5784313725490197,0.7289318410192337,0.3915260800059083,0.449870890861008
261,261,27,Kettle,1,3.12,0.422993492,0.5073386480341991,0.3310252665697535,0.6901960784313725,0.5268212646386297,0.6016693987787652,0.7134440228860203
434,261,27,cup,2,3.855,0.522640998,0.6108129089056528,0.3596545028497989,0.7052896725440806,0.7188072790992261,0.6183662840383827,0.7557459441136821
262,262,27,medicine,3,3.184,0.29136164,0.5163486517019176,0.2712813589693938,0.5392156862745098,0.4603920580743941,0.3894700626156479,0.4498707766508131
435,262,27,Kettle,1,3.185,0.291453148,0.5164894330092256,0.3384077720026394,0.6941176470588235,0.4609774168576352,0.6060804842870261,0.6337814845960058
550,262,27,cup,2,3.352,0.306734993,0.5399999113296783,0.3136345307014231,0.5869017632241813,0.5401583142692252,0.4216913062841712,0.5203571933062408
263,263,27,milk,4,6.549,1.0,0.9900777507936748,0.5774043029462047,0.9521531100478468,0.7289318410192337,0.727377296857638,0.7557459441136821
264,264,27,coffee,5,2.456,0.330418404,0.4138598599816205,0.2232231471521954,0.3284313725490196,0.4059431031963963,0.2857881814656565,0.2662065780817575
436,264,27,cup,2,2.303,0.309834522,0.3923203199634812,0.2176604734774746,0.3022670025188917,0.355104474398062,0.2644177426834229,0.2744532736286123
551,264,27,Kettle,1,2.244,0.301896946,0.3840142228323034,0.2315318087357846,0.3274509803921568,0.3321124459539567,0.2846797241848357,0.273946970531616
265,265,27,coffee,5,2.038,0.23670151,0.3550132735268347,0.1827052945363828,0.2156862745098039,0.2719680788397218,0.1840540560097863,0.1942802685764803
437,265,27,milk,4,1.951,0.22659698,0.34276529979103,0.1381145598504577,0.0956937799043062,0.2502762098883485,0.162504398186899,0.1942802685764803
552,265,27,cup,2,1.777,0.206387921,0.3182693523194205,0.1695362083680399,0.1712846347607053,0.2059857149561938,0.162504398186899,0.1942802685764803
605,265,27,Kettle,1,1.762,0.204645761,0.3161576327097991,0.1767876915257697,0.1450980392156863,0.2019205897920565,0.162504398186899,0.1942802685764803
266,266,27,yoghurt,6,2.309,1.0,0.3931650078073299,0.1756400119113578,0.1929824561403508,0.7263756964997996,0.1626126532729462,0.4498708932604
267,267,27,apple,7,3.448,1.0,0.553514916831256,0.3010515438228275,0.5671641791044776,0.7204748122745132,0.3894700609245949,0.4498708932604
268,268,27,banana,8,2.88,1.0,0.4735511342802551,0.2362257390973386,0.3564356435643564,0.7286707432429983,0.3061602135259436,0.4498709000228154
269,269,27,apple,7,1.692,0.185934066,0.306302941198232,0.1170343392880825,0.0646766169154228,0.182061635172068,0.162504398186899,0.1942802685764803
