position_id,sample_id,participant_id,object_name,object_id,duration,fsp,fid,fgd,fopr
376,142,15,Kettle,1,4.124,0.313088369,0.3973990617276635,0.44505658125617453,0.8352941176470589
505,142,15,cup,2,4.492,0.34102642,0.4381021472097857,0.4179342687713005,0.8123425692695214
143,143,15,milk,4,5.864,0.622769754,0.58985386808335,0.5119598762344633,0.9138755980861244
377,143,15,cup,2,3.284,0.348768054,0.3044898448662975,0.30741314281655324,0.5667506297229219
144,144,15,coffee,5,3.384,0.260227622,0.31555046592122205,0.31317665726576965,0.6176470588235294
378,144,15,Kettle,1,3.82,0.293755767,0.36377477372069295,0.4105291712316009,0.803921568627451
506,144,15,cup,2,4.056,0.31190403,0.3898778394103148,0.37804419350948776,0.7481108312342569
145,145,15,coffee,5,4.192,0.252165544,0.40492028404501224,0.3914982479681059,0.7401960784313726
379,145,15,milk,4,3.116,0.187439846,0.28590800149402434,0.2494178549149521,0.42822966507177035
507,145,15,Kettle,1,3.32,0.199711261,0.3084716684460704,0.3537406679017099,0.7254901960784313
586,145,15,cup,2,4.746,0.285490857,0.46619612468929406,0.44117298234125574,0.8551637279596978
146,146,15,yoghurt,6,7.272,1.0,0.7455874125366874,0.7017120572439279,1.0
147,147,15,apple,7,6.2,1.0,0.6270175548278966,0.5894429714308106,0.9800995024875622
148,148,15,banana,8,6.872,1.0,0.7013449283169892,0.6272916870917613,0.9702970297029703
149,149,15,apple,7,2.884,0.173109244,0.2602473606465995,0.24194806810665664,0.38308457711442784
380,149,15,banana,8,4.256,0.255462185,0.41199908152016385,0.3710220177647549,0.7029702970297029
508,149,15,yoghurt,6,4.136,0.248259304,0.39872633625425447,0.3692998198546594,0.6900584795321637
587,149,15,bowl,9,4.438,0.266386555,0.43212941184012643,0.46120758804376943,0.8953488372093024
150,150,15,Alarm,10,5.832,1.0,0.5863144693457742,0.5085337740846526,0.9117647058823529
151,151,16,cup,2,1.072,0.437908497,0.2692355444313156,0.10503505456166846,0.015113350125944584
381,151,16,Kettle,1,1.208,0.493464052,0.2881386916101661,0.11386602983625056,0.058823529411764705
152,152,16,cup,2,0.504,0.117427773,0.19028710621376346,0.05306816752334361,0.0025188916876574307
382,152,16,Kettle,1,1.204,0.280521901,0.28758271669314106,0.11341172180961144,0.054901960784313725
509,152,16,medicine,3,2.312,0.538676608,0.4415877687090701,0.20366690497613835,0.27450980392156865
153,153,16,milk,4,2.716,1.0,0.49774123532859665,0.2112021312876579,0.27751196172248804
154,154,16,coffee,5,1.908,0.256451613,0.38543430208954366,0.17010404850754163,0.16666666666666666
383,154,16,cup,2,2.148,0.288709677,0.41879279711104456,0.2034793687399036,0.27455919395465994
510,154,16,Kettle,1,2.244,0.301612903,0.4321361951196449,0.23153180873578463,0.32745098039215687
155,155,16,milk,4,1.819,0.237219614,0.37306386018573706,0.12550337105345064,0.07655502392344497
384,155,16,coffee,5,2.477,0.323030777,0.464521734036352,0.22525873304916202,0.35049019607843135
511,155,16,cup,2,2.337,0.304773083,0.44506261194047647,0.2207711674199096,0.3198992443324937
156,156,16,yoghurt,6,3.756,1.0,0.6422947137551005,0.3290202757832556,0.6023391812865497
157,157,16,apple,7,3.52,1.0,0.6094921936506246,0.3085966683823388,0.5920398009950248
158,158,16,banana,8,3.952,1.0,0.6695374846893262,0.3412414445707908,0.6683168316831684
159,159,16,banana,8,2.108,0.235583371,0.4132330479407944,0.16059875717056155,0.16336633663366337
385,159,16,yoghurt,6,1.996,0.223066607,0.397665750264094,0.14246238745254367,0.1286549707602339
512,159,16,apple,7,3.352,0.374608851,0.586141247135574,0.29099137774347933,0.5373134328358209
160,160,16,Alarm,10,4.96,1.0,0.80964316377963,0.4067859500935439,0.7549019607843137
161,161,17,cup,2,1.204,0.466847615,0.26908897030946943,0.11711186633818058,0.0327455919395466
386,161,17,Kettle,1,0.903,0.350135712,0.19900274303631812,0.07922504280501712,0.0196078431372549
162,162,17,Kettle,1,1.378,0.193593706,0.3096039322547463,0.1331741209684135,0.07450980392156863
387,162,17,cup,2,2.308,0.324248384,0.5261494185139847,0.21811792846900918,0.3047858942065491
513,162,17,medicine,3,2.359,0.331413318,0.5380244935669106,0.20731126201476566,0.28431372549019607
163,163,17,milk,4,2.312,1.0,0.5270807969495083,0.17260425042409072,0.16267942583732056
164,164,17,coffee,5,1.744,0.246641211,0.39482505910515625,0.15420709197884963,0.12254901960784313
388,164,17,cup,2,1.441,0.203790129,0.3242731426142431,0.13879523293691823,0.08816120906801007
514,164,17,Kettle,1,2.979,0.421298261,0.6823881510730696,0.31501090863072434,0.6666666666666666
165,165,17,milk,4,1.274,0.145649937,0.2853880929311326,0.0734344476112623,0.019138755980861243
389,165,17,coffee,5,1.171,0.133874471,0.26140509821639973,0.09866467679018796,0.0392156862745098
515,165,17,cup,2,2.179,0.249113982,0.49611246396834835,0.20631558968741778,0.2795969773299748
588,165,17,Kettle,1,2.348,0.268434892,0.5354632028692208,0.24334381742840192,0.396078431372549
166,166,17,yoghurt,6,2.848,1.0,0.6518855073096713,0.2327733652126383,0.3391812865497076
167,167,17,apple,7,1.476,1.0,0.33242270392507467,0.09439896560954904,0.04477611940298507
168,168,17,banana,8,2.952,1.0,0.6761013466332851,0.24327903274854068,0.3712871287128713
169,169,17,banana,8,1.912,0.189532117,0.43394295339714767,0.14139812445340053,0.1188118811881188
390,169,17,yoghurt,6,1.912,0.189532117,0.43394295339714767,0.13355848823675967,0.1111111111111111
516,169,17,apple,7,1.912,0.189532117,0.43394295339714767,0.14008888655325566,0.09950248756218906
589,169,17,bowl,9,2.076,0.205789056,0.47212946925361554,0.1677372598589156,0.16279069767441862
170,170,17,Alarm,10,3.252,1.0,0.7459547292975556,0.20749090034949164,0.3137254901960784
171,171,18,cup,2,4.66,1.0,0.6928331828931847,0.43330475648686145,0.8337531486146096
172,172,18,medicine,3,4.292,1.0,0.6315563780369498,0.357195137667246,0.7205882352941176
173,173,18,milk,4,4.392,1.0,0.6482076837044051,0.37132601328602066,0.7272727272727273
174,174,18,coffee,5,2.716,1.0,0.3691318007178568,0.24842563920987787,0.4411764705882353
175,175,18,milk,4,1.444,0.388172043,0.15732719262782732,0.08967613015286231,0.03349282296650718
391,175,18,coffee,5,2.008,0.539784946,0.25124055659227434,0.17979731468357335,0.20098039215686275
176,176,18,yoghurt,6,3.952,1.0,0.5749419387676024,0.3497960406200849,0.6432748538011696
177,177,18,apple,7,3.352,1.0,0.47503410476287145,0.29099137774347933,0.5373134328358209
178,178,18,banana,8,2.784,1.0,0.3804546885717262,0.22682134756240266,0.3217821782178218
179,179,18,yoghurt,6,2.784,0.19868684,0.3804546885717262,0.2259894420006124,0.30994152046783624
392,179,18,banana,8,2.748,0.196117613,0.3744602185314424,0.2232947007368017,0.3118811881188119
517,179,18,apple,7,3.148,0.224664573,0.44106544120126295,0.26961352482486434,0.47512437810945274
590,179,18,bowl,9,4.012,0.286326006,0.5849327221680753,0.4082785618766451,0.7209302325581395
180,180,18,Alarm,10,2.848,1.0,0.39111152419889755,0.16035085345452849,0.16666666666666666
181,181,19,cup,2,4.391,0.504017447,0.5404712500435249,0.40869367794230266,0.7997481108312342
393,181,19,Kettle,1,4.089,0.469352617,0.4802706854709116,0.4410813860230822,0.8313725490196079
182,182,19,cup,2,4.126,0.35361673,0.48764625132914574,0.3844485633909715,0.7632241813602015
394,182,19,medicine,3,3.482,0.298423037,0.3592715374723146,0.2943881333845202,0.5784313725490197
518,182,19,Kettle,1,3.519,0.301594104,0.3666471033305486,0.3763424922270065,0.7588235294117647
183,183,19,milk,4,5.029,1.0,0.6676499261936153,0.43218455316248666,0.8325358851674641
184,184,19,coffee,5,3.288,0.313381624,0.32059965162103304,0.3038711217367792,0.5882352941176471
395,184,19,cup,2,3.856,0.367518109,0.4338245545258158,0.3597459938481058,0.707808564231738
519,184,19,Kettle,1,2.68,0.255432711,0.19940116400464594,0.28105138363944954,0.5490196078431373
185,185,19,coffee,5,3.148,0.186008036,0.29269210513041766,0.2903005490903348,0.5490196078431373
396,185,19,cup,2,4.492,0.265421886,0.5606045514403261,0.4179342687713005,0.8123425692695214
520,185,19,milk,4,4.356,0.257385961,0.5334943634208711,0.36788659815956415,0.722488038277512
591,185,19,Kettle,1,3.62,0.213897424,0.38678040472734976,0.3878137698996445,0.7686274509803922
186,186,19,yoghurt,6,4.124,1.0,0.48724757209356534,0.36802783425240443,0.6842105263157895
187,187,19,apple,7,4.86,1.0,0.6339615307870867,0.44901981990657475,0.8308457711442786
188,188,19,banana,8,4.76,1.0,0.6140275690080756,0.42039507332316894,0.8118811881188119
189,189,19,banana,8,3.928,0.257202724,0.44817700700670376,0.33889034668705686,0.6485148514851485
397,189,19,yoghurt,6,3.227,0.211301729,0.3084399349358363,0.2729469104838541,0.4502923976608187
521,189,19,apple,7,3.387,0.221778418,0.34033427378225406,0.29465914662657505,0.5522388059701493
592,189,19,bowl,9,2.915,0.190872184,0.2462459741853219,0.27198010716928495,0.4418604651162791
190,190,19,Alarm,10,5.8,1.0,0.8213407715097903,0.5047999089840615,0.9019607843137255
191,191,20,cup,2,1.708,0.286384977,0.23536119613554002,0.1632233294848632,0.15869017632241814
398,191,20,Kettle,1,3.348,0.561368209,0.598366438265444,0.3569208240881838,0.7333333333333333
192,192,20,cup,2,2.948,0.329459097,0.5098285743313211,0.27667216738543154,0.49622166246851385
399,192,20,medicine,3,1.776,0.198480107,0.25041263300434097,0.16210572683349506,0.13725490196078433
522,192,20,Kettle,1,2.98,0.333035315,0.516911603446051,0.3151244856373841,0.6705882352941176
193,193,20,cup,2,1.64,0.394610202,0.22030975926673912,0.1570019415999933,0.14609571788413098
400,193,20,milk,4,2.08,0.500481232,0.3177014095942744,0.1504391307202601,0.11961722488038277
194,194,20,cup,2,2.597,0.275777849,0.43213659872912824,0.24455882697970616,0.40554156171284633
401,194,20,coffee,5,2.938,0.311988956,0.5076151277329681,0.26994469012066824,0.5
523,194,20,Kettle,1,2.973,0.315705639,0.5153621908272038,0.31432944659076556,0.6627450980392157
195,195,20,cup,2,2.312,0.174201326,0.3690533706760656,0.21848389246223682,0.30856423173803527
402,195,20,coffee,5,2.952,0.222423146,0.5107139529706624,0.2713017473853127,0.5098039215686274
524,195,20,milk,4,3.324,0.25045208,0.5930541664293967,0.2692900312011451,0.45454545454545453
593,195,20,Kettle,1,4.324,0.325798674,0.8143988262647041,0.4677719825881309,0.8666666666666667
196,196,20,yoghurt,6,3.116,1.0,0.5470144771836528,0.2611810436629967,0.42105263157894735
197,197,20,apple,7,2.48,1.0,0.40623927352839734,0.19961153585606609,0.2562189054726368
198,198,20,banana,8,2.58,1.0,0.4283737395119281,0.20683701555066364,0.2871287128712871
199,199,20,yoghurt,6,1.572,0.145663454,0.20525832239793823,0.09751889617287215,0.06432748538011696
403,199,20,apple,7,3.252,0.301334322,0.5771173509212545,0.28051203807749153,0.5149253731343284
525,199,20,banana,8,2.68,0.248332098,0.45050820549545884,0.21663325673288863,0.29207920792079206
594,199,20,bowl,9,2.148,0.199036323,0.3327528464630753,0.1766830107604014,0.20930232558139536
200,200,20,Alarm,10,3.556,1.0,0.644406127511188,0.24296261880510756,0.4019607843137255
201,201,21,cup,2,2.112,0.263604593,0.23850054154200495,0.20018569280085483,0.26700251889168763
404,201,21,Kettle,1,5.296,0.661008487,0.6970282699318098,0.578168833061439,0.9529411764705882
202,202,21,cup,2,2.68,0.222739362,0.3202982016316435,0.2521525798391797,0.42065491183879095
405,202,21,medicine,3,4.056,0.337101064,0.5184559133980917,0.3388958129626493,0.6764705882352942
526,202,21,Kettle,1,4.66,0.387300532,0.605437932225806,0.5059338568258176,0.9176470588235294
203,203,21,milk,4,2.244,1.0,0.25750985691494915,0.16610757740745077,0.14832535885167464
204,204,21,coffee,5,3.62,0.31754386,0.4556675686813974,0.3360527654412045,0.6372549019607843
406,204,21,cup,2,3.52,0.30877193,0.4412665721867427,0.32900501841698404,0.6297229219143576
527,204,21,Kettle,1,3.756,0.329473684,0.4752529239141277,0.4032602428053748,0.7843137254901961
205,205,21,coffee,5,2.58,0.202067669,0.3058972051369888,0.23524279721047472,0.3799019607843137
407,205,21,cup,2,2.748,0.215225564,0.3300908792480087,0.2583739677240496,0.4534005037783375
528,205,21,milk,4,3.384,0.265037594,0.42168121695401234,0.27502238974523924,0.47368421052631576
595,205,21,Kettle,1,3.284,0.257205514,0.40728022045935763,0.34965189566195776,0.7176470588235294
206,206,21,yoghurt,6,3.988,1.0,0.5086632357817266,0.35361199742684946,0.6608187134502924
207,207,21,apple,7,5.028,1.0,0.6584335993261351,0.4666251105454341,0.8507462686567164
208,208,21,banana,8,5.359,1.0,0.7061008977234421,0.47907455800469684,0.8787128712871287
209,209,21,yoghurt,6,2.68,0.206535142,0.3202982016316435,0.2149655667810704,0.2807017543859649
408,209,21,apple,7,3.148,0.242601726,0.3876948652266273,0.26961352482486434,0.47512437810945274
529,209,21,banana,8,3.084,0.237669544,0.37847822747004833,0.2562100711090777,0.42574257425742573
596,209,21,bowl,9,2.784,0.214549938,0.3352752379860843,0.2557038103901927,0.38372093023255816
210,210,21,Alarm,10,5.732,1.0,0.7598166146485041,0.49686544564530527,0.8627450980392157
211,211,22,cup,2,3.42,0.428786359,0.4561776660252529,0.3198559185862931,0.6095717884130982
409,211,22,Kettle,1,4.156,0.52106319,0.5747880613125449,0.44869104546928756,0.8431372549019608
212,212,22,cup,2,3.388,0.327153341,0.45102069231710973,0.31692820664047194,0.6020151133501259
410,212,22,medicine,3,2.547,0.24594438,0.315488977049973,0.22188869016927487,0.3480392156862745
530,212,22,Kettle,1,3.249,0.31373117,0.42862008777236305,0.34567670042886545,0.7098039215686275
213,213,22,milk,4,5.092,1.0,0.7256295422757316,0.43820352963378545,0.854066985645933
214,214,22,coffee,5,3.784,0.444967074,0.514838241955381,0.3519497219698965,0.6764705882352942
411,214,22,cup,2,1.829,0.215075259,0.19977937947351143,0.1742937402799993,0.1801007556675063
531,214,22,Kettle,1,2.218,0.260818438,0.2624688411131264,0.2285788065626303,0.3137254901960784
215,215,22,milk,4,2.916,0.253190935,0.3749553301219985,0.230309993101305,0.37320574162679426
412,215,22,coffee,5,2.603,0.226013719,0.32451368103922346,0.237472248430962,0.39215686274509803
532,215,22,cup,2,2.339,0.203091083,0.2819686479470426,0.2209541494165234,0.3224181360201511
597,215,22,Kettle,1,2.318,0.201267691,0.2785843839510737,0.23993650722860846,0.3803921568627451
216,216,22,yoghurt,6,5.264,1.0,0.753348275957001,0.48886646646661563,0.8888888888888888
217,217,22,apple,7,3.62,1.0,0.4884087517011475,0.31907600804832653,0.6169154228855721
218,218,22,banana,8,4.692,1.0,0.6611673709239425,0.41373362931925595,0.7920792079207921
219,219,22,yoghurt,6,3.419,0.229709755,0.4560165105968734,0.29329868011993177,0.52046783625731
413,219,22,apple,7,3.12,0.20962107,0.407831037511411,0.26667930971838777,0.4626865671641791
533,219,22,banana,8,3.016,0.202633701,0.3910708729599458,0.24954862710516468,0.41089108910891087
598,219,22,bowl,9,4.224,0.283794679,0.5857466304423492,0.43461882841990895,0.7906976744186046
220,220,22,Alarm,10,4.292,1.0,0.5967051995721533,0.3288415161187038,0.6666666666666666
221,221,23,Kettle,1,1.608,0.3403895,0.10419230609973218,0.15929683250016335,0.11372549019607843
414,221,23,cup,2,2.548,0.539373412,0.3460224924915068,0.24007576806266756,0.3853904282115869
222,222,23,medicine,3,2.117,0.259882151,0.23514077936932076,0.18854670024140804,0.24509803921568626
415,222,23,Kettle,1,2.536,0.311318438,0.34293529862267563,0.2646962946804409,0.5098039215686274
534,222,23,cup,2,2.989,0.366928554,0.45947686717105213,0.28042329831601487,0.5037783375314862
223,223,23,milk,4,3.016,1.0,0.46642305337592227,0.23986392400812856,0.40669856459330145
224,224,23,coffee,5,3.352,0.316465257,0.5528644817031949,0.3100748120894395,0.5980392156862745
416,224,23,Kettle,1,2.716,0.25641994,0.3892432066551431,0.28514015587920166,0.5647058823529412
535,224,23,cup,2,3.552,0.335347432,0.604317712850381,0.3319327303628052,0.6372795969773299
225,225,23,milk,4,3.688,0.257685858,0.6393059100304677,0.3040663397019829,0.5645933014354066
417,225,23,coffee,5,2.917,0.20381498,0.4409537039580651,0.26790910422370157,0.4950980392156863
536,225,23,Kettle,1,2.444,0.170765791,0.31926681229497,0.254247210067741,0.4588235294117647
599,225,23,cup,2,3.284,0.229457798,0.5353703831131515,0.30741314281655324,0.5667506297229219
226,226,23,yoghurt,6,3.32,1.0,0.544631964719645,0.28280479890132926,0.49707602339181284
227,227,23,apple,7,3.752,1.0,0.655770943997567,0.33290873640743035,0.6517412935323383
228,228,23,banana,8,3.552,1.0,0.604317712850381,0.30205647984189077,0.5594059405940595
229,229,23,yoghurt,6,2.916,0.211120765,0.44069643780232914,0.23998128362541582,0.3654970760233918
418,229,23,apple,7,3.82,0.276571098,0.6732650425876103,0.340034687380302,0.6567164179104478
537,229,23,banana,8,3.184,0.230524182,0.5096437675395586,0.2660063122913027,0.46534653465346537
600,229,23,bowl,9,2.984,0.21604402,0.45819053639237245,0.2805531184498755,0.5116279069767442
230,230,23,Alarm,10,2.008,1.0,0.20709876839410435,0.062336894564010994,0.00980392156862745
231,231,24,Kettle,1,1.608,0.396351984,0.38789684849436085,0.15929683250016335,0.11372549019607843
419,231,24,cup,2,2.213,0.545476953,0.5118727449161896,0.20942628362985274,0.2871536523929471
232,232,24,medicine,3,2.113,0.285193683,0.4913808612101022,0.1882365421955674,0.23529411764705882
420,232,24,cup,2,2.044,0.275880686,0.47724146145290186,0.19396430491598493,0.2380352644836272
538,232,24,Kettle,1,2.717,0.366716156,0.6151518387948701,0.2852537328858614,0.5686274509803921
233,233,24,milk,4,2.38,1.0,0.5460941907053555,0.17910092344073078,0.18181818181818182
234,234,24,coffee,5,1.072,0.197349043,0.2780603518297323,0.08906834327591655,0.029411764705882353
421,234,24,cup,2,1.545,0.284425626,0.3749869617595257,0.14831029676083687,0.12468513853904283
539,234,24,Kettle,1,2.316,0.426362297,0.5329793851334595,0.2397093532152889,0.3764705882352941
235,235,24,coffee,5,1.004,0.247534517,0.2641258709095929,0.08247692227621499,0.024509803921568627
422,235,24,milk,4,1.076,0.265285996,0.27888002717797583,0.054517664415751683,0.014354066985645933
540,235,24,cup,2,1.608,0.396449704,0.38789684849436085,0.1540742296541722,0.1385390428211587
236,236,24,yoghurt,6,3.484,1.0,0.7723245868205605,0.3001886021321456,0.5380116959064327
237,237,24,apple,7,2.479,1.0,0.5663811555743821,0.19950674245940622,0.24875621890547264
238,238,24,banana,8,3.115,1.0,0.6967095359450979,0.2592469058755675,0.43564356435643564
239,239,24,bowl,9,0.927,0.146746874,0.2483471204559056,0.024977985056037925,0.011627906976744186
423,239,24,banana,8,1.502,0.237771094,0.36617545176590816,0.10123353560627799,0.04950495049504951
541,239,24,apple,7,0.964,0.152604084,0.25592911742715796,0.04074474651969172,0.004975124378109453
601,239,24,yoghurt,6,1.674,0.264999208,0.4014214917403785,0.1083307737920384,0.08187134502923976
240,240,24,Alarm,10,2.748,1.0,0.6215043227437572,0.1486825250151812,0.12745098039215685
241,241,25,cup,2,1.477,0.3199047,0.30385534793952756,0.142088908875967,0.09697732997481108
424,241,25,Kettle,1,2.841,0.615334633,0.5692942643191756,0.29933728171167445,0.615686274509804
242,242,25,medicine,3,1.76,0.325083118,0.3589280849889707,0.16086509465013257,0.11764705882352941
425,242,25,Kettle,1,1.47,0.271518286,0.3024931247616261,0.14362320558111344,0.0803921568627451
542,242,25,cup,2,1.343,0.248060584,0.27777850424827183,0.12982911510284106,0.05793450881612091
243,243,25,milk,4,0.865,1.0,0.1847581215287177,0.03435887020235395,0.009569377990430622
244,244,25,coffee,5,2.204,0.336129327,0.4453319551301465,0.19879611638859548,0.2549019607843137
426,244,25,cup,2,1.607,0.245081592,0.3291537783862682,0.1539827386558653,0.13602015113350127
543,244,25,Kettle,1,1.884,0.287326521,0.3830588955689387,0.19064408633826313,0.16470588235294117
245,245,25,milk,4,2.815,0.373094765,0.5642345782298275,0.22066052288541324,0.3157894736842105
427,245,25,coffee,5,1.977,0.262027833,0.4011570035039147,0.17679240216900352,0.18627450980392157
544,245,25,cup,2,1.613,0.213783963,0.33032139825304085,0.15453168464570674,0.14105793450881612
246,246,25,yoghurt,6,2.713,1.0,0.5443850404946926,0.21846352718727124,0.29239766081871343
247,247,25,apple,7,3.116,1.0,0.6228101748795886,0.26626013613174826,0.4577114427860697
248,248,25,banana,8,4.266,1.0,0.846603982677679,0.3720016418829774,0.7079207920792079
249,249,25,apple,7,2.48,0.200517464,0.49904246900168814,0.19961153585606609,0.2562189054726368
428,249,25,banana,8,2.413,0.195100259,0.48600404715606027,0.19047729277634784,0.2376237623762376
545,249,25,yoghurt,6,2.248,0.181759379,0.4538945008198126,0.1691740850998956,0.18128654970760233
602,249,25,bowl,9,2.848,0.230271669,0.5706564874970771,0.2636555889692912,0.4186046511627907
250,250,25,Alarm,10,3.007,1.0,0.6015984139665522,0.17890349567309075,0.21568627450980393
251,251,26,Kettle,1,1.04,0.322981366,0.26946122040339665,0.09478509271740722,0.023529411764705882
429,251,26,cup,2,2.012,0.62484472,0.4048410527848599,0.19103659297016382,0.23173803526448364
252,252,26,medicine,3,1.477,0.28624031,0.3303264331098776,0.13892141290690857,0.058823529411764705
430,252,26,Kettle,1,1.738,0.336821705,0.3666784251382334,0.174061843365935,0.13725490196078433
546,252,26,cup,2,1.744,0.337984496,0.3675141031158968,0.16651700542391196,0.16876574307304787
253,253,26,milk,4,4.776,1.0,0.7898100411617781,0.40801310796822304,0.7990430622009569
254,254,26,Kettle,1,1.708,0.282641072,0.3625000352499167,0.17065453316614151,0.12941176470588237
431,254,26,coffee,5,1.7,0.281317227,0.3613857979463655,0.14994205486139567,0.10784313725490197
547,254,26,cup,2,2.158,0.357107397,0.4251758835746682,0.20439427872297267,0.2770780856423174
255,255,26,milk,4,2.248,0.28909465,0.4377110532396185,0.16648973464372369,0.15311004784688995
432,255,26,coffee,5,1.643,0.211291152,0.35344685715856367,0.1444168931410576,0.08333333333333333
548,255,26,cup,2,1.545,0.198688272,0.3397974501900622,0.14831029676083687,0.12468513853904283
603,255,26,Kettle,1,1.776,0.228395062,0.37197105233010136,0.1783777696190067,0.15294117647058825
256,256,26,yoghurt,6,3.81,1.0,0.6552658867579781,0.3347442109934025,0.6140350877192983
257,257,26,apple,7,4.374,1.0,0.7338196166583334,0.3980902291298742,0.7810945273631841
258,258,26,banana,8,3.553,1.0,0.6194710133813979,0.302154442253713,0.5643564356435643
259,259,26,yoghurt,6,1.636,0.183675761,0.35247189951795643,0.10430281938489804,0.07602339181286549
433,259,26,apple,7,2.112,0.237116874,0.4187690190792492,0.1610475658852312,0.14427860696517414
549,259,26,banana,8,1.34,0.150443471,0.3112451192865644,0.08536362489107345,0.039603960396039604
604,259,26,bowl,9,3.183,0.35735938,0.5679375380921577,0.3052781799692599,0.5465116279069767
260,260,26,Alarm,10,4.056,1.0,0.6895286838421757,0.30130426100184415,0.5784313725490197
261,261,27,Kettle,1,3.12,0.422993492,0.5073386480341991,0.33102526656975356,0.6901960784313725
434,261,27,cup,2,3.855,0.522640998,0.6108129089056528,0.3596545028497989,0.7052896725440806
262,262,27,medicine,3,3.184,0.29136164,0.5163486517019176,0.27128135896939387,0.5392156862745098
435,262,27,Kettle,1,3.185,0.291453148,0.5164894330092256,0.3384077720026394,0.6941176470588235
550,262,27,cup,2,3.352,0.306734993,0.5399999113296783,0.31363453070142316,0.5869017632241813
263,263,27,milk,4,6.549,1.0,0.9900777507936748,0.5774043029462047,0.9521531100478469
264,264,27,coffee,5,2.456,0.330418404,0.41385985998162056,0.2232231471521954,0.3284313725490196
436,264,27,cup,2,2.303,0.309834522,0.3923203199634812,0.21766047347747464,0.3022670025188917
551,264,27,Kettle,1,2.244,0.301896946,0.3840142228323034,0.23153180873578463,0.32745098039215687
265,265,27,coffee,5,2.038,0.23670151,0.3550132735268347,0.18270529453638285,0.21568627450980393
437,265,27,milk,4,1.951,0.22659698,0.34276529979103,0.13811455985045773,0.09569377990430622
552,265,27,cup,2,1.777,0.206387921,0.31826935231942055,0.16953620836803998,0.1712846347607053
605,265,27,Kettle,1,1.762,0.204645761,0.3161576327097991,0.17678769152576976,0.1450980392156863
266,266,27,yoghurt,6,2.309,1.0,0.3931650078073299,0.1756400119113578,0.19298245614035087
267,267,27,apple,7,3.448,1.0,0.553514916831256,0.30105154382282756,0.5671641791044776
268,268,27,banana,8,2.88,1.0,0.4735511342802551,0.23622573909733868,0.3564356435643564
269,269,27,apple,7,1.692,0.185934066,0.30630294119823204,0.11703433928808257,0.06467661691542288
438,269,27,banana,8,1.895,0.208241758,0.33488154658177643,0.13973276345242228,0.10891089108910891
553,269,27,yoghurt,6,1.908,0.20967033,0.33671170357678165,0.13313449303600805,0.10526315789473684
606,269,27,bowl,9,2.301,0.252857143,0.39203875734886506,0.19569273142605875,0.26744186046511625
270,270,27,Alarm,10,3.32,1.0,0.5354949094958191,0.21542536368824786,0.3333333333333333
271,271,28,cup,2,2.6,0.356018075,0.42161427774765375,0.24483329997462688,0.4080604534005038
439,271,28,Kettle,1,4.414,0.604409147,0.7208725786671801,0.4779939131875113,0.8862745098039215
272,272,28,medicine,3,2.606,0.324371421,0.4226041067473876,0.22646352134542402,0.37254901960784315
440,272,28,Kettle,1,2.027,0.252302713,0.32708560827307354,0.20688559829061196,0.22745098039215686
554,272,28,cup,2,2.522,0.313915858,0.408746500751114,0.2376970021066879,0.38161209068010077
273,273,28,milk,4,5.298,1.0,0.8667073846279637,0.45788462730184204,0.8803827751196173
274,274,28,coffee,5,2.159,0.30352875,0.3488618462672176,0.19443414660938121,0.23529411764705882
441,274,28,cup,2,1.943,0.273161816,0.3132280022767999,0.18472371408698704,0.20654911838790932
555,274,28,Kettle,1,2.489,0.349922677,0.40330244125257797,0.25935817536743117,0.48627450980392156
275,275,28,milk,4,3.203,0.289497469,0.5210920922209031,0.2577297748038886,0.4354066985645933
442,275,28,coffee,5,2.676,0.24186551,0.43415211174428225,0.2445483327394652,0.4117647058823529
556,275,28,cup,2,2.502,0.226138829,0.40544707075200126,0.2358671821405497,0.3765743073047859
607,275,28,Kettle,1,1.77,0.159978308,0.28468793278447463,0.177696307579048,0.14901960784313725
276,276,28,yoghurt,6,3.672,1.0,0.5984637257000972,0.32011637656747166,0.5730994152046783
277,277,28,apple,7,2.334,1.0,0.3777318587594542,0.18431169994372398,0.21890547263681592
278,278,28,banana,8,3.478,1.0,0.5664592547087035,0.29480726136704427,0.5346534653465347
279,279,28,yoghurt,6,2.412,0.228582259,0.39059963575599393,0.18655788833071194,0.21637426900584794
443,279,28,apple,7,2.332,0.221000758,0.3774019157595429,0.1841021131504042,0.208955223880597
557,279,28,banana,8,2.111,0.200056861,0.34094321426934704,0.16089264440602832,0.16831683168316833
608,279,28,bowl,9,1.884,0.178544352,0.3034946837794173,0.1438819241216201,0.12790697674418605
280,280,28,Alarm,10,4.261,1.0,0.6956319391739676,0.3252243343025062,0.6470588235294118
281,281,29,cup,2,3.451,0.53896611,0.523069793355205,0.32269213953380727,0.6146095717884131
444,281,29,Kettle,1,2.431,0.379665782,0.3234672347954425,0.2527707089811638,0.44901960784313727
282,282,29,medicine,3,4.292,0.340526817,0.6876440597755582,0.357195137667246,0.7205882352941176
445,282,29,cup,2,3.988,0.31640749,0.6281546697734329,0.3718228056246179,0.7380352644836272
558,282,29,Kettle,1,3.452,0.273881308,0.5232654821381068,0.3687328327808011,0.7450980392156863
283,283,29,milk,4,3.438,1.0,0.5205258391774826,0.280181512434924,0.4784688995215311
284,284,29,coffee,5,2.47,0.276410027,0.3310990973286099,0.22458020441683985,0.3382352941176471
